# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"name","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"cow","1":"bull","2":"pup"},"default_option_id":"2"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"1_XAHhGDSF","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,266.257,90.51,26.362,29.877]","{""1"":""2""}"
"1_08gf6cLG","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,260.105,120.387,27.241,28.998]","{""1"":""2""}"
"1_KLBtAxrp","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,259.227,154.657,38.664,15.818]","{""1"":""2""}"
"1_Xob9AXkm","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,258.348,181.898,43.058,16.696]","{""1"":""2""}"
"1_X1x1eO4b","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,312.83,296.134,43.936,26.362]","{""1"":""2""}"
"1_6QX1Y2w9","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,306.678,268.893,16.696,21.968]","{""1"":""2""}"
"1_a5KmKjY9","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,310.193,264.499,72.057,21.968]","{""1"":""0""}"
"1_xgIb7AQw","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,332.162,240.773,61.511,20.211]","{""1"":""0""}"
"1_oYLFiiNX","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,298.77,231.107,65.905,28.12]","{""1"":""0""}"
"1_SyWB6yjL","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,309.315,210.896,71.177,29.877]","{""1"":""0""}"
"1_X1hXEbiW","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,397.188,197.715,20.211,46.573]","{""1"":""2""}"
"1_6gWJ3LNo","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,347.1,192.443,21.969,14.06]","{""1"":""2""}"
"1_F59mi13S","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,186.292,239.895,28.998,28.998]","{""1"":""2""}"
"1_5gLc6pqM","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,229.35,180.141,22.847,32.513]","{""1"":""0""}"
"1_MDzgtUum","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,208.26,197.715,13.181,30.756]","{""1"":""2""}"
"1_yqSrXWCY","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,217.047,226.714,29.877,22.847]","{""1"":""2""}"
"1_oDp5YuXk","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,234.622,217.047,38.664,20.211]","{""1"":""0""}"
"1_XFBdna6d","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,260.105,239.895,14.939,21.089]","{""1"":""2""}"
"1_f93C2ekf","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,211.775,275.923,34.271,14.059]","{""1"":""2""}"
"1_A7HP1XMn","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,199.473,309.315,32.513,28.119]","{""1"":""2""}"
"1_2I83NUtH","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,199.473,284.71,21.968,28.12]","{""1"":""2""}"
"1_BIJZyXcm","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,235.501,317.223,42.179,18.454]","{""1"":""2""}"
"1_W2E9rzX8","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,239.895,329.525,30.755,24.605]","{""1"":""2""}"
"1_U5AJzsle","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,226.714,330.404,26.362,40.422]","{""1"":""2""}"
"1_7jP9VuwG","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,253.954,351.494,21.969,37.785]","{""1"":""2""}"
"1_jaI13rIG","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,217.92667,396.30933,48.33,23.726]","{""1"":""2""}"
"1_dnNBDfRI","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,210.896,373.462,34.271,12.302]","{""1"":""2""}"
"1_NIOG0dev","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,194,385,24,37]","{""1"":""2""}"
"1_qxXhKXO5","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,226,433,36,32]","{""1"":""0""}"
"1_3I2MU3iC","[""2_25_2021_es_db_12---27.png""]",0,"[]","[2,189,436,33,14]","{""1"":""2""}"
"3_uT9TOaih","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,108,277,27,66]","{""1"":""0""}"
"3_SLmDiW4W","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,173,282,40,25]","{""1"":""2""}"
"3_q2LY8GI9","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,173,249,21,33]","{""1"":""2""}"
"3_X6oG56sO","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,207,153,34,24]","{""1"":""2""}"
"3_N9Psj3pL","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,142,239,26,21]","{""1"":""2""}"
"3_AUrKowo0","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,174,210,16,24]","{""1"":""2""}"
"3_bVpFS28K","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,171,179,40,18]","{""1"":""2""}"
"3_zQThvbD0","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,178,200,37,13]","{""1"":""2""}"
"3_DdFjfpXE","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,212,204,18,38]","{""1"":""2""}"
"3_TFwqSyin","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,210,361,52,19]","{""1"":""2""}"
"3_OcJkvXMb","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,161,410,46,24]","{""1"":""0""}"
"3_0Mn8yXS6","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,114,255,43,19]","{""1"":""2""}"
"3_F5PDaUmO","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,115,209,26,20]","{""1"":""2""}"
"3_HHH1jPbA","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,102,187,23,18]","{""1"":""2""}"
"3_okdkCXhe","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,141,137,26,17]","{""1"":""2""}"
"3_0ayz3rnb","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,123,89,22,41]","{""1"":""2""}"
"3_sEwhYF48","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,181,97,26,16]","{""1"":""2""}"
"3_aEjyRZVI","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,191,123,45,21]","{""1"":""2""}"
"3_eDHAH5tx","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,217,87,35,24]","{""1"":""2""}"
"3_r7stvwwO","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,175,69,30,16]","{""1"":""2""}"
"3_d99xhcPm","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,193,55,34,26]","{""1"":""2""}"
"3_BzJ6pZRv","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,238,51,19,34]","{""1"":""2""}"
"3_ugNp1Xnk","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,225,33,14,23]","{""1"":""2""}"
"3_eFoRSs5R","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,233,13,33,31]","{""1"":""2""}"
"3_Uimu7DS3","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,189,17,33,17]","{""1"":""2""}"
"3_64RK7JSN","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,143,17,43,44]","{""1"":""0""}"
"3_cOyoQJou","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,143,84,21,15]","{""1"":""2""}"
"3_KnvA97BJ","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,168,128,32,27]","{""1"":""2""}"
"3_a8DStptq","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,155,157,29,22]","{""1"":""2""}"
"3_aAJLPILf","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,138,183,20,36]","{""1"":""2""}"
"3_Y1M5GXKr","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,121,398,45,44]","{""1"":""0""}"
"3_6Bb5Pvu0","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,121,390,16,19]","{""1"":""2""}"
"3_iU8HhWDe","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,119,448,33,18]","{""1"":""2""}"
"3_nIlEOo4w","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,154,445,45,23]","{""1"":""2""}"
"3_Y3YlMY8W","[""2_25_2021_es_db_12---38.png""]",0,"[]","[2,132,473,38,23]","{""1"":""2""}"
"4_7XXhtXIs","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,125,303,24,27]","{""1"":""2""}"
"4_lobdHhEo","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,114,265,37,32]","{""1"":""2""}"
"4_0nLVtIJP","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,128,109,27,45]","{""1"":""2""}"
"4_8aKZ7O2j","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,139,101,23,24]","{""1"":""2""}"
"4_kMPFX8xi","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,138,59,29,16]","{""1"":""2""}"
"4_gztyT3Xh","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,149,33,35,19]","{""1"":""2""}"
"4_XIzXuaRJ","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,119,28,38,25]","{""1"":""2""}"
"4_TIqGDq3y","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,138,169,24,27]","{""1"":""2""}"
"4_YqcW5Gz1","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,52,285,40,30]","{""1"":""0""}"
"4_fRpCduMf","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,97,274,12,29]","{""1"":""2""}"
"4_KxD7egPA","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,100,306,17,24]","{""1"":""2""}"
"4_HoPz57YH","[""2_25_2021_es_db_12---49.png""]",0,"[]","[2,124,252,30,13]","{""1"":""2""}"
"6_64Z2FT1S","[""2_25_2021_es_db_12---60.png""]",0,"[]","[2,63,254,20,37]","{""1"":""2""}"
"6_UPXoMXLd","[""2_25_2021_es_db_12---60.png""]",0,"[]","[2,39,244,21,38]","{""1"":""2""}"
"7_SEXg2i7h","[""2_25_2021_es_db_12---71.png""]",0,"[]","[2,143,148,29,13]","{""1"":""2""}"
"7_Xxp8iW7Y","[""2_25_2021_es_db_12---71.png""]",0,"[]","[2,192,224,25,27]","{""1"":""2""}"
"10_7OBMaDr7","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,400,270,87,72]","{""1"":""1""}"
"10_Xqlwd7eN","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,354,265,50,16]","{""1"":""2""}"
"10_OMSH1dHX","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,395,239,43,9]","{""1"":""2""}"
"10_Sy88wXYf","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,439,124,50,20]","{""1"":""2""}"
"10_yw1IKob4","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,396,101,25,35]","{""1"":""2""}"
"10_OmOzSjCh","[""2_25_2021_es_db_13---37.png""]",0,"[]","[2,301,91,14,36]","{""1"":""2""}"
"11_3L3k17dZ","[""2_25_2021_es_db_13---38.png""]",0,"[]","[2,1,272,68,69]","{""1"":""1""}"
"11_en0dnR1j","[""2_25_2021_es_db_13---38.png""]",0,"[]","[2,25,128,43,20]","{""1"":""2""}"
"17_R6Fs3R5I","[""2_25_2021_es_db_14---24.png""]",0,"[]","[2,293,245,75,27]","{""1"":""0""}"
"17_105pBT4g","[""2_25_2021_es_db_14---24.png""]",0,"[]","[2,357,160,28,27]","{""1"":""2""}"
"19_brFqv279","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,182,71,67,93]","{""1"":""1""}"
"19_8UNxvmGX","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,337,245,24,22]","{""1"":""2""}"
"19_sQjOb2XX","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,399,234,17,38]","{""1"":""2""}"
"19_MytwK6Ub","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,455,244,23,35]","{""1"":""2""}"
"19_XC87Ih6j","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,469,288,26,24]","{""1"":""2""}"
"19_kEZaZ3YY","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,411,306,44,30]","{""1"":""0""}"
"19_5SDzh63t","[""2_25_2021_es_db_14---36.png""]",0,"[]","[2,41,14,32,22]","{""1"":""2""}"
"20_yHBpLltt","[""2_25_2021_es_db_14---37.png""]",0,"[]","[2,49,288,30,28]","{""1"":""2""}"
"20_cfTYhTKG","[""2_25_2021_es_db_14---37.png""]",0,"[]","[2,31,248,27,36]","{""1"":""2""}"
"20_mkhqbnNK","[""2_25_2021_es_db_14---37.png""]",0,"[]","[2,245,189,21,30]","{""1"":""2""}"
"22_sDl3gNRT","[""2_25_2021_es_db_14---50.png""]",0,"[]","[2,398,354,34,44]","{""1"":""0""}"
"22_EIK5spEQ","[""2_25_2021_es_db_14---50.png""]",0,"[]","[2,455,457,30,16]","{""1"":""2""}"
"23_c0H6Rs62","[""2_25_2021_es_db_14---51.png""]",0,"[]","[2,32,452,35,20]","{""1"":""2""}"
"31_6QXfDzaM","[""2_25_2021_es_db_15---26.png""]",0,"[]","[2,37,421,92,35]","{""1"":""1""}"
"35_sZCX1XfB","[""2_25_2021_es_db_15---37.png""]",0,"[]","[2,274,314,34,21]","{""1"":""2""}"
"35_FZDUW9r2","[""2_25_2021_es_db_15---37.png""]",0,"[]","[2,344,228,19,36]","{""1"":""2""}"
"35_mbH49uKY","[""2_25_2021_es_db_15---37.png""]",0,"[]","[2,255,354,29,17]","{""1"":""2""}"
"35_tNhpKAXC","[""2_25_2021_es_db_15---37.png""]",0,"[]","[2,276,335,24,27]","{""1"":""2""}"
"36_CA5peqeA","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,274,372,36,43]","{""1"":""0""}"
"36_XI2XqG5G","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,262,355,35,15]","{""1"":""2""}"
"36_X3mk8FVB","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,287,267,42,21]","{""1"":""2""}"
"36_LwvrNKzp","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,439,361,41,15]","{""1"":""2""}"
"36_5gKap6yG","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,322,256,31,32]","{""1"":""2""}"
"36_0x9mgElh","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,77,439,23,29]","{""1"":""2""}"
"36_OIGNNXdv","[""2_25_2021_es_db_15---38.png""]",0,"[]","[2,130,457,42,16]","{""1"":""2""}"
"37_g4lbdAjS","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,123,320,30,16]","{""1"":""2""}"
"37_L52xH5Z2","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,190,344,64,30]","{""1"":""0""}"
"37_7LCpwGPj","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,17,357,42,23]","{""1"":""2""}"
"37_5SoRQNGX","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,49,328,50,65]","{""1"":""0""}"
"37_3JvbstWX","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,234,391,39,14]","{""1"":""2""}"
"37_6h6aoN4a","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,305,443,53,24]","{""1"":""0""}"
"37_lGpj9x8O","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,292,473,32,17]","{""1"":""2""}"
"37_id3WjgVG","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,438,440,19,40]","{""1"":""2""}"
"37_CjEEnk6V","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,447,369,25,41]","{""1"":""0""}"
"37_ZwIniBiR","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,389,346,21,44]","{""1"":""0""}"
"37_qxOarCEX","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,394,290,49,26]","{""1"":""2""}"
"37_Rjc7kaFW","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,445,312,31,21]","{""1"":""2""}"
"37_3WgzMV0C","[""2_25_2021_es_db_15---39.png""]",0,"[]","[2,426,476,18,24]","{""1"":""2""}"
"39_XiacuTby","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,148,76,46,109]","{""1"":""1""}"
"39_ZykTyXIU","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,310,189,40,19]","{""1"":""2""}"
"39_L3KIyyzg","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,224,254,56,22]","{""1"":""0""}"
"39_bmU7Kutj","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,228,240,23,21]","{""1"":""2""}"
"39_uMRz05Cn","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,202,224,27,34]","{""1"":""2""}"
"39_MtL8NauJ","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,88,97,34,34]","{""1"":""2""}"
"39_KrPlOVUq","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,130,33,51,21]","{""1"":""2""}"
"39_BBOqYl0u","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,78,16,31,30]","{""1"":""2""}"
"39_V3nYr3An","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,404,287,24,9]","{""1"":""2""}"
"39_0ciDxNJ7","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,413,306,10,9]","{""1"":""2""}"
"39_ZZAYNSDU","[""2_25_2021_es_db_15---49.png""]",0,"[]","[2,392,300,23,24]","{""1"":""2""}"
"40_havfsvrj","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,316,221,26,85]","{""1"":""1""}"
"40_prxQardJ","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,141,207,20,28]","{""1"":""2""}"
"40_z94U1XRr","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,189,145,29,27]","{""1"":""2""}"
"40_pl9t8bKT","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,202,129,34,17]","{""1"":""2""}"
"40_CNfy6UWD","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,302,25,58,21]","{""1"":""0""}"
"40_3k25zM7q","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,441,21,17,42]","{""1"":""0""}"
"40_Fo21XaxX","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,422,61,18,19]","{""1"":""2""}"
"40_wOUo6dlr","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,357,90,28,26]","{""1"":""2""}"
"40_Iic8ksJz","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,410,121,25,16]","{""1"":""2""}"
"40_tCNKDhSc","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,278,70,44,30]","{""1"":""0""}"
"40_fJWevC9Z","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,296,51,29,17]","{""1"":""2""}"
"40_Pwwv3ak6","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,294,295,34,29]","{""1"":""0""}"
"40_iXcidQLf","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,366,295,31,49]","{""1"":""0""}"
"40_VmyoHrkQ","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,360,369,29,16]","{""1"":""2""}"
"40_0ueltKVS","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,406,329,84,50]","{""1"":""1""}"
"40_BayoijLr","[""2_25_2021_es_db_15---50.png""]",0,"[]","[2,383,398,33,13]","{""1"":""2""}"
"42_cpgBg3Ri","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,50,266,102,57]","{""1"":""1""}"
"42_0UUw1gmG","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,229,406,24,30]","{""1"":""2""}"
"42_cPJFZcup","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,184,108,13,28]","{""1"":""2""}"
"42_r2aERLRB","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,106,123,24,17]","{""1"":""2""}"
"42_3XSbHRkU","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,239,125,16,27]","{""1"":""2""}"
"42_STWBqZnn","[""2_25_2021_es_db_15---62.png""]",0,"[]","[2,210,123,20,15]","{""1"":""2""}"
"43_3FIhgsOO","[""2_25_2021_es_db_15---73.png""]",0,"[]","[2,275,186,33,24]","{""1"":""2""}"
"43_T5fuaAqh","[""2_25_2021_es_db_15---73.png""]",0,"[]","[2,279,138,41,18]","{""1"":""2""}"
"43_Xl0leSqX","[""2_25_2021_es_db_15---73.png""]",0,"[]","[2,227,168,34,75]","{""1"":""1""}"
"45_nkLBigPu","[""2_25_2021_es_db_16---6.png""]",0,"[]","[2,84,32,33,32]","{""1"":""2""}"
"45_3MTwWtXx","[""2_25_2021_es_db_16---6.png""]",0,"[]","[2,31,182,42,21]","{""1"":""2""}"
"45_PGWgAH6X","[""2_25_2021_es_db_16---6.png""]",0,"[]","[2,9,82,33,32]","{""1"":""2""}"
"47_OnlisaUx","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,252,167,39,54]","{""1"":""0""}"
"47_CdwXIrXh","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,288,201,30,34]","{""1"":""2""}"
"47_XhKLGI8n","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,263,232,36,56]","{""1"":""2""}"
"47_5AQ1sGEu","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,322,272,58,23]","{""1"":""0""}"
"47_9KPfCUHg","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,284,141,28,27]","{""1"":""2""}"
"47_MEBWXY4n","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,275,123,46,16]","{""1"":""2""}"
"47_y1Hy4OqC","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,343,64,38,48]","{""1"":""2""}"
"47_tCZE1k2S","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,384,124,20,25]","{""1"":""2""}"
"47_mBp1T2c3","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,447,123,22,6]","{""1"":""2""}"
"47_vBqDawFA","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,469,99,21,15]","{""1"":""2""}"
"47_5XR8STTp","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,422,81,47,18]","{""1"":""0""}"
"47_7iEcZZBD","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,412,42,34,21]","{""1"":""2""}"
"47_KioKT7TL","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,444,37,20,16]","{""1"":""2""}"
"47_RUXUWupA","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,417,23,21,13]","{""1"":""2""}"
"47_ZkUmXPsf","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,424,5,42,19]","{""1"":""2""}"
"47_9fKpQnXB","[""2_25_2021_es_db_16---16.png""]",0,"[]","[2,294,300,33,54]","{""1"":""0""}"
