# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"name","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"cow","1":"bull","2":"pup"},"default_option_id":"2"}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"11_zXGeaAk5","[""2_14_2018_es_pr_50---50.png""]",0,"[]","[2,94,295,24,29]","{""1"":""2""}"
"11_Hj7Es3pn","[""2_14_2018_es_pr_50---50.png""]",0,"[]","[2,98,378,17,29]","{""1"":""2""}"
"11_CuXZphzy","[""2_14_2018_es_pr_50---50.png""]",0,"[]","[2,74,336,68,47]","{""1"":""0""}"
"11_k5Vr4GhQ","[""2_14_2018_es_pr_50---50.png""]",0,"[]","[2,56,304,26,35]","{""1"":""2""}"
"11_ZUDxtSx1","[""2_14_2018_es_pr_50---50.png""]",0,"[]","[2,2,243,38,61]","{""1"":""0""}"
"12_tu1eZOQX","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,42,277,50,109]","{""1"":""1""}"
"12_jjYrzldT","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,352,310,51,19]","{""1"":""2""}"
"12_dzxVr0aX","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,375,269,33,32]","{""1"":""2""}"
"12_2jtXkzDz","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,406,325,37,18]","{""1"":""2""}"
"12_YE1z9DOj","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,428,299,29,30]","{""1"":""2""}"
"12_jp1sGpZL","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,478,306,21,35]","{""1"":""2""}"
"12_WZ1wfEYi","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,414,249,52,51]","{""1"":""0""}"
"12_Ubxc2gCI","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,388,200,82,36]","{""1"":""0""}"
"12_kYcf6mWQ","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,339,258,21,32]","{""1"":""2""}"
"12_TxzzSLHX","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,375,233,24,32]","{""1"":""2""}"
"12_dQpghm89","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,290,217,90,39]","{""1"":""0""}"
"12_fXshcA4y","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,20,104,45,34]","{""1"":""2""}"
"12_czLtYKTk","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,78,120,42,22]","{""1"":""2""}"
"12_ow2crgxL","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,134,137,42,31]","{""1"":""2""}"
"12_BDjyrZB6","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,180,181,49,24]","{""1"":""2""}"
"12_6OWwD8aB","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,265,82,77,55]","{""1"":""0""}"
"12_1KiPhmtX","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,310,69,26,26]","{""1"":""2""}"
"12_qBcGqdp2","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,70,40,67,26]","{""1"":""0""}"
"12_h3tvVXMn","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,75,10,64,31]","{""1"":""0""}"
"12_CIXr569N","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,46,8,29,26]","{""1"":""2""}"
"12_n4BxkU2A","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,4,15,34,22]","{""1"":""2""}"
"12_nEMHIba0","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,87,66,23,38]","{""1"":""2""}"
"12_YTbUXujp","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,177,33,50,47]","{""1"":""2""}"
"12_StZUkVet","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,255,25,30,24]","{""1"":""2""}"
"12_igFEPX3X","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,272,122,25,39]","{""1"":""2""}"
"12_QOO059ki","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,234,111,45,62]","{""1"":""0""}"
"12_u0oeu8zw","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,209,111,45,80]","{""1"":""0""}"
"12_4VvEMdCt","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,240,167,32,68]","{""1"":""0""}"
"12_XXRSFA0G","[""2_14_2018_es_pr_50---49.png""]",0,"[]","[2,271,185,17,39]","{""1"":""2""}"
"13_konzWDsw","[""2_14_2018_es_pr_50---48.png""]",0,"[]","[2,457,273,42,105]","{""1"":""1""}"
"13_HFz76ImG","[""2_14_2018_es_pr_50---48.png""]",0,"[]","[2,445,109,35,27]","{""1"":""2""}"
"13_hh8e5Kw8","[""2_14_2018_es_pr_50---48.png""]",0,"[]","[2,290,3,46,34]","{""1"":""2""}"
"13_GeyZbNEf","[""2_14_2018_es_pr_50---48.png""]",0,"[]","[2,422,20,44,23]","{""1"":""2""}"
"13_qwuzgaZX","[""2_14_2018_es_pr_50---48.png""]",0,"[]","[2,463,18,33,24]","{""1"":""2""}"
"14_cfaU6ZnX","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,33,40,34,43]","{""1"":""2""}"
"14_Hoj0yfjw","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,91,170,23,31]","{""1"":""2""}"
"14_EMNlfdbS","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,65,169,32,72]","{""1"":""0""}"
"14_6uTxvyFT","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,124,210,29,26]","{""1"":""2""}"
"14_ffavgzHA","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,186,301,40,43]","{""1"":""0""}"
"14_Xa6V9IOo","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,213,334,23,32]","{""1"":""2""}"
"14_O1ZIXVWW","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,146,360,39,24]","{""1"":""2""}"
"14_Y0F6amFn","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,90,272,73,25]","{""1"":""0""}"
"14_sNpTkPhI","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,114,306,25,28]","{""1"":""2""}"
"14_q7RpT5CY","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,26,320,68,35]","{""1"":""0""}"
"14_aAxAkL3L","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,72,378,48,18]","{""1"":""2""}"
"14_yFWBPpsX","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,30,412,29,17]","{""1"":""2""}"
"14_iBhQnEwY","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,28,167,24,67]","{""1"":""0""}"
"14_2PyVJwFQ","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,5,340,36,36]","{""1"":""2""}"
"14_qZNjybDN","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,91,412,25,20]","{""1"":""2""}"
"14_YWH5wpyz","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,75,429,77,34]","{""1"":""0""}"
"14_3jW7EfIT","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,11,428,66,31]","{""1"":""0""}"
"14_YR32Rtvx","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,73,466,63,21]","{""1"":""0""}"
"14_VnB6X454","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,197,461,35,22]","{""1"":""2""}"
"14_gQgTSpkQ","[""2_14_2018_es_pr_50---38.png""]",0,"[]","[2,244,441,39,39]","{""1"":""2""}"
"15_YfGKnYI5","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,295,430,51,23]","{""1"":""2""}"
"15_Q3lBnLVj","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,452,41,22,39]","{""1"":""2""}"
"15_o9S6fnaN","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,328,178,80,30]","{""1"":""0""}"
"15_xMe9duik","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,371,150,38,29]","{""1"":""2""}"
"15_6L1GX1nL","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,334,204,26,16]","{""1"":""2""}"
"15_HJrKvXtA","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,357,227,38,37]","{""1"":""2""}"
"15_9aInqKke","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,453,327,45,32]","{""1"":""0""}"
"15_F97FsRFY","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,474,438,1,1]","{""1"":""2""}"
"15_3C8B6PKR","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,427,433,65,22]","{""1"":""0""}"
"15_e7zZPXPf","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,449,409,34,20]","{""1"":""2""}"
"15_TcDrBj5K","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,436,362,30,26]","{""1"":""2""}"
"15_GEXYmuBK","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,378,374,28,23]","{""1"":""2""}"
"15_uaizIqgm","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,383,286,41,81]","{""1"":""0""}"
"15_5U4uv8F1","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,360,332,30,24]","{""1"":""2""}"
"15_W2jfXHbf","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,362,283,23,24]","{""1"":""2""}"
"15_ArukxUgk","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,282,328,44,24]","{""1"":""2""}"
"15_9lgXLLXO","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,181,309,28,50]","{""1"":""2""}"
"15_baFq7xce","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,168,268,26,40]","{""1"":""2""}"
"15_nYUXPX3s","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,161,232,75,44]","{""1"":""0""}"
"15_YL15Yt0D","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,218,279,47,30]","{""1"":""2""}"
"15_n9jX3oZi","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,245,253,48,24]","{""1"":""2""}"
"15_UX4A6aFX","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,244,193,21,43]","{""1"":""2""}"
"15_Fi5x6uwd","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,181,231,43,22]","{""1"":""2""}"
"15_A0U835tX","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,177,201,33,30]","{""1"":""2""}"
"15_iXuPrZXH","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,120,192,33,67]","{""1"":""0""}"
"15_KLtls70I","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,144,133,30,40]","{""1"":""2""}"
"15_c64eTtyX","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,156,89,47,82]","{""1"":""0""}"
"15_Jv2yegQ8","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,240,140,27,25]","{""1"":""2""}"
"15_AJa5l4Dx","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,281,115,20,43]","{""1"":""2""}"
"15_CY5slbX1","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,318,134,24,31]","{""1"":""2""}"
"15_6e6oLOzW","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,417,138,40,81]","{""1"":""0""}"
"15_JXIjGXTg","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,454,158,30,67]","{""1"":""0""}"
"15_q6geLImu","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,17,69,66,27]","{""1"":""0""}"
"15_yOtO6tnH","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,55,43,25,25]","{""1"":""2""}"
"15_siXxLAXX","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,27,9,50,20]","{""1"":""2""}"
"15_qshXrSWV","[""2_14_2018_es_pr_50---37.png""]",0,"[]","[2,28,50,35,20]","{""1"":""2""}"
"16_pRHxtXjy","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,73,375,78,92]","{""1"":""1""}"
"16_8X0HOygw","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,396,369,61,107]","{""1"":""1""}"
"16_X4lHmAeE","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,346,201,42,25]","{""1"":""2""}"
"16_WmrG71AX","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,128,99,32,34]","{""1"":""2""}"
"16_XbwwWoIL","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,176,63,36,34]","{""1"":""2""}"
"16_HvsXIPGl","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,232,58,24,47]","{""1"":""2""}"
"16_adKExHvY","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,260,32,40,36]","{""1"":""2""}"
"16_NyU4zxe9","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,296,2,29,39]","{""1"":""2""}"
"16_DMMqYjx5","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,360,156,50,73]","{""1"":""0""}"
"16_c3lv98rC","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,397,2,36,75]","{""1"":""0""}"
"16_GwTpT6h8","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,340,116,48,22]","{""1"":""2""}"
"16_VY41snnw","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,449,63,50,27]","{""1"":""0""}"
"16_0QM2DmDi","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,472,39,27,25]","{""1"":""2""}"
"16_XtxEX3NL","[""2_14_2018_es_pr_50---36.png""]",0,"[]","[2,451,3,45,24]","{""1"":""2""}"
"17_jhhgwXbN","[""2_14_2018_es_pr_50---35.png""]",0,"[]","[2,7,121,49,32]","{""1"":""2""}"
"18_XXMtXK8C","[""2_14_2018_es_pr_50---34.png""]",0,"[]","[2,424,123,51,35]","{""1"":""2""}"
"19_4TgcaR77","[""2_14_2018_es_pr_50---26.png""]",0,"[]","[2,170,399,56,42]","{""1"":""2""}"
"20_sPOF103M","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,201,410,29,44]","{""1"":""2""}"
"20_eIfbNzz8","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,263,449,36,38]","{""1"":""2""}"
"20_G0xbYWPB","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,292,421,31,39]","{""1"":""2""}"
"20_fXivtxCX","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,394,416,40,73]","{""1"":""0""}"
"20_sw1xSXsl","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,454,423,40,22]","{""1"":""2""}"
"20_h35cwkCa","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,447,474,29,17]","{""1"":""2""}"
"20_z4eXs4Ba","[""2_14_2018_es_pr_50---25.png""]",0,"[]","[2,476,463,24,18]","{""1"":""2""}"
"21_3mxSqx7V","[""2_14_2018_es_pr_50---24.png""]",0,"[]","[2,160,43,84,90]","{""1"":""1""}"
"22_ZaM3NTAX","[""2_14_2018_es_pr_50---23.png""]",0,"[]","[2,350,254,85,40]","{""1"":""0""}"
"22_F3viFK36","[""2_14_2018_es_pr_50---23.png""]",0,"[]","[2,284,63,55,24]","{""1"":""2""}"
"23_F4QJ9VoA","[""2_14_2018_es_pr_50---12.png""]",0,"[]","[2,232,301,110,58]","{""1"":""1""}"
"24_HYqlw1sR","[""2_14_2018_es_pr_49---40.png""]",0,"[]","[2,201,99,61,80]","{""1"":""1""}"
"29_eBv7bHpS","[""2_14_2018_es_pr_48---62.png""]",0,"[]","[2,79,13,34,14]","{""1"":""2""}"
"31_XOajEsXI","[""2_14_2018_es_pr_48---51.png""]",0,"[]","[2,81,433,38,17]","{""1"":""2""}"
"31_OCUe8yVs","[""2_14_2018_es_pr_48---51.png""]",0,"[]","[2,106,408,48,19]","{""1"":""2""}"
"32_kkEnteQS","[""2_14_2018_es_pr_48---50.png""]",0,"[]","[2,230,161,108,54]","{""1"":""1""}"
"32_gJRiXa3d","[""2_14_2018_es_pr_48---50.png""]",0,"[]","[2,368,394,52,21]","{""1"":""2""}"
"34_aBRsJneu","[""2_14_2018_es_pr_48---39.png""]",0,"[]","[2,33,273,40,98]","{""1"":""1""}"
"35_lR6cEhbM","[""2_14_2018_es_pr_48---38.png""]",0,"[]","[2,112,75,49,93]","{""1"":""1""}"
"35_f62HaHvK","[""2_14_2018_es_pr_48---38.png""]",0,"[]","[2,455,274,37,87]","{""1"":""1""}"
"35_ffRcA8c0","[""2_14_2018_es_pr_48---38.png""]",0,"[]","[2,27,45,32,29]","{""1"":""2""}"
"36_wrRHNnjJ","[""2_14_2018_es_pr_48---37.png""]",0,"[]","[2,211,21,53,100]","{""1"":""1""}"
"36_x2sJvCTv","[""2_14_2018_es_pr_48---37.png""]",0,"[]","[2,446,43,36,26]","{""1"":""2""}"
"36_RyyUdzIU","[""2_14_2018_es_pr_48---37.png""]",0,"[]","[2,385,7,39,16]","{""1"":""2""}"
"36_LmiQ4Hy8","[""2_14_2018_es_pr_48---37.png""]",0,"[]","[2,388,105,0,1]","{""1"":""2""}"
"37_GFMXtr6c","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,102,113,44,88]","{""1"":""1""}"
"37_eTCpOTs4","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,149,366,29,57]","{""1"":""2""}"
"37_Zd2vvtdc","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,123,394,22,33]","{""1"":""2""}"
"37_SGGTkvFl","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,27,459,31,30]","{""1"":""2""}"
"37_LAxZCNU9","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,67,352,27,19]","{""1"":""2""}"
"37_9fzrhOSS","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,81,351,32,33]","{""1"":""2""}"
"37_1Sigwymr","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,17,403,50,52]","{""1"":""0""}"
"37_pC98qgWE","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,15,399,28,22]","{""1"":""2""}"
"37_jVqOaPS1","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,43,285,29,51]","{""1"":""2""}"
"37_IjLegEdW","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,30,320,18,36]","{""1"":""2""}"
"37_IgOrooJ4","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,2,261,57,23]","{""1"":""0""}"
"37_xIVAXQXn","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,86,219,32,31]","{""1"":""2""}"
"37_YOWpku0N","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,31,184,24,19]","{""1"":""2""}"
"37_9kAo5kEq","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,55,204,44,21]","{""1"":""2""}"
"37_9iSzfLlF","[""2_14_2018_es_pr_48---27.png""]",0,"[]","[2,25,209,24,23]","{""1"":""2""}"
"38_ALVoXozL","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,228,253,75,80]","{""1"":""1""}"
"38_Kaw1KKXt","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,1,208,41,100]","{""1"":""1""}"
"38_VldyuvrK","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,103,63,26,34]","{""1"":""2""}"
"38_VoXoxapv","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,105,80,74,31]","{""1"":""0""}"
"38_sHNnVFZp","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,191,199,23,25]","{""1"":""2""}"
"38_qWqdTdXW","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,129,163,25,21]","{""1"":""2""}"
"38_c5XIXl81","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,223,49,60,50]","{""1"":""0""}"
"38_c48wADbP","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,231,36,33,19]","{""1"":""2""}"
"38_AomWTIXI","[""2_14_2018_es_pr_48---26.png""]",0,"[]","[2,211,170,44,50]","{""1"":""2""}"
