# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"name","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"cow","1":"bull","2":"pup"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"22_ASmz6hGG","[""2_14_2018_es_db_64---98.png""]",0,"[]","[2,351.494,98.418,24.604,17.575]","{""1"":""2""}"
"22_7ZPJT5xX","[""2_14_2018_es_db_64---98.png""]",0,"[]","[2,354.13,58.875,36.907,43.058]","{""1"":""0""}"
"22_85sUuNfe","[""2_14_2018_es_db_64---98.png""]",0,"[]","[2,319.859,52.724,31.635,16.696]","{""1"":""2""}"
"22_ItN9uyWH","[""2_14_2018_es_db_64---98.png""]",0,"[]","[2,391.916,41.301,43.058,43.936]","{""1"":""0""}"
"25_XCObmVP9","[""2_14_2018_es_db_63---101.png""]",0,"[]","[2,297.012,294.376,77.329,60.633]","{""1"":""1""}"
"27_dRuPr2CF","[""2_14_2018_es_db_63---99.png""]",0,"[]","[2,202.988,184.534,64.147,86.995]","{""1"":""1""}"
"27_Xnwoq7Cb","[""2_14_2018_es_db_63---99.png""]",0,"[]","[2,2.636,233.743,25.484,41.301]","{""1"":""2""}"
"28_VB0BWOd2","[""2_14_2018_es_db_63---98.png""]",0,"[]","[2,246.046,173.989,74.692,73.814]","{""1"":""1""}"
"28_Ucxl8J28","[""2_14_2018_es_db_63---98.png""]",0,"[]","[2,415.641,238.137,36.907,43.058]","{""1"":""2""}"
"29_bSgBXwBJ","[""2_14_2018_es_db_63---91.png""]",0,"[]","[2,149.385,281.195,32.513,16.696]","{""1"":""2""}"
"29_9SyM1xMX","[""2_14_2018_es_db_63---91.png""]",0,"[]","[2,159.051,242.531,60.633,51.845]","{""1"":""0""}"
"29_2pbNakie","[""2_14_2018_es_db_63---91.png""]",0,"[]","[2,35.149,329.525,41.301,60.633]","{""1"":""0""}"
"33_Lo10VZan","[""2_14_2018_es_db_62---99.png""]",0,"[]","[2,298.77,71.178,29.877,37.785]","{""1"":""2""}"
"34_ie3Bc9wu","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,172.232,141.476,28.998,36.028]","{""1"":""2""}"
"34_6cXuWeER","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,306.678,144.112,23.726,36.029]","{""1"":""2""}"
"34_pR2XRRll","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,228.471,72.056,35.149,36.907]","{""1"":""2""}"
"34_VMC1l1Ro","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,332.162,185.413,31.634,26.362]","{""1"":""2""}"
"34_9shsYmZG","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,348.858,57.996,35.149,36.029]","{""1"":""2""}"
"34_h9XE78Nf","[""2_14_2018_es_db_62---98.png""]",0,"[]","[2,427.065,31.634,33.392,23.726]","{""1"":""2""}"
"42_WthAkl6A","[""2_14_2018_es_db_60---100.png""]",0,"[]","[2,187.17,0,72.057,74.692]","{""1"":""1""}"
"44_9ELAj9XI","[""2_14_2018_es_db_60---98.png""]",0,"[]","[2,279.438,224.956,24.604,41.301]","{""1"":""2""}"
"44_Zr7QnsCQ","[""2_14_2018_es_db_60---98.png""]",0,"[]","[2,307.557,401.582,41.301,36.907]","{""1"":""2""}"
"44_kxLd7Qm9","[""2_14_2018_es_db_60---98.png""]",0,"[]","[2,333.04,302.285,36.907,21.968]","{""1"":""2""}"
"44_paXND0cv","[""2_14_2018_es_db_60---98.png""]",0,"[]","[2,396.309,304.921,25.484,36.028]","{""1"":""2""}"
"47_SLzeYkQf","[""2_14_2018_es_db_59---99.png""]",0,"[]","[2,133.568,198.594,65.905,68.541]","{""1"":""1""}"
"48_yHzNYPuq","[""2_14_2018_es_db_59---98.png""]",0,"[]","[2,337.434,268.893,69.42,88.752]","{""1"":""1""}"
"50_A0zInMCB","[""2_14_2018_es_db_58---101.png""]",0,"[]","[2,67.663,197.715,72.935,68.542]","{""1"":""0""}"
"56_b6ahSH8p","[""2_14_2018_es_db_55---102.png""]",0,"[]","[2,181.019,359.402,39.543,29.877]","{""1"":""2""}"
"56_aO4aHroD","[""2_14_2018_es_db_55---102.png""]",0,"[]","[2,202.109,250.439,31.634,30.756]","{""1"":""2""}"
"56_oh5aFFoS","[""2_14_2018_es_db_55---102.png""]",0,"[]","[2,69.42,379.613,51.845,27.241]","{""1"":""2""}"
"56_7XMNN3x0","[""2_14_2018_es_db_55---102.png""]",0,"[]","[2,121.265,113.357,35.15,28.998]","{""1"":""2""}"
"58_lzyueOjs","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,24.605,51.845,134.446,60.633]","{""1"":""1""}"
"58_t1XjTx20","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,4.394,64.148,48.33,29.877]","{""1"":""0""}"
"58_qlXOo9QW","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,90.51,35.149,43.058,21.969]","{""1"":""2""}"
"58_v6aDxvSX","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,36.028,145.87,35.15,36.028]","{""1"":""2""}"
"58_XbZ7EXEE","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,124.78,283.831,76.45,25.484]","{""1"":""0""}"
"58_0asYSG0U","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,152.9,264.499,43.058,16.696]","{""1"":""2""}"
"58_MzAlY67C","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,147.627,320.738,36.029,30.756]","{""1"":""2""}"
"58_U6z2gsLx","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,233.743,340.0702,36.029,18.454]","{""1"":""2""}"
"58_8AYTKXs3","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,238.137,384.007,46.573,22.847]","{""1"":""2""}"
"58_ZAVIleLL","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,281.195,359.402,24.605,29.877]","{""1"":""2""}"
"58_xseUG90V","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,98.418,252.197,38.665,30.756]","{""1"":""2""}"
"58_9BcXFreX","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,77.329,189.807,55.36,46.573]","{""1"":""0""}"
"58_LvmZNw9b","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,123.902,205.624,60.632,19.332]","{""1"":""0""}"
"58_v3l7rJ7l","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,36.907,180.141,59.754,46.573]","{""1"":""0""}"
"58_9OsPuCJs","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,147.627,163.445,34.271,34.27]","{""1"":""2""}"
"58_2USaoHCz","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,188.049,173.111,13.181,33.392]","{""1"":""2""}"
"58_UkKLQWbg","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,200.351,159.051,33.392,38.664]","{""1"":""2""}"
"58_vYmxfMIB","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,217.926,146.749,20.211,23.726]","{""1"":""2""}"
"58_3vZcCIUm","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,241.652,133.568,15.817,36.907]","{""1"":""2""}"
"58_xUn1gnE1","[""2_14_2018_es_db_54---101.png""]",0,"[]","[2,121.265,139.719,25.484,25.483]","{""1"":""2""}"
"59_FyDWmofX","[""2_14_2018_es_db_54---100.png""]",0,"[]","[2,399.824,17.575,49.209,17.574]","{""1"":""2""}"
"59_uYvzMxIj","[""2_14_2018_es_db_54---100.png""]",0,"[]","[2,410.369,64.148,65.905,33.392]","{""1"":""0""}"
"59_FLX1As5E","[""2_14_2018_es_db_54---100.png""]",0,"[]","[2,458.699,144.991,32.514,36.907]","{""1"":""2""}"
"70_lZhc7X1U","[""2_14_2018_es_db_68---55.png""]",0,"[]","[2,95.782,35.149,28.12,61.512]","{""1"":""0""}"
"77_LNMlPEDN","[""2_14_2018_es_db_68---47.png""]",0,"[]","[2,98.418,124.78,115.115,48.331]","{""1"":""1""}"
"80_XwbUy7ws","[""2_14_2018_es_db_68---44.png""]",0,"[]","[2,4.394,170.475,35.149,34.27]","{""1"":""0""}"
"80_Y4jOJyvX","[""2_14_2018_es_db_68---44.png""]",0,"[]","[2,0,136.204,31.634,31.634]","{""1"":""0""}"
"131_cqP1iyWI","[""2_14_2018_es_db_67---49.png""]",0,"[]","[2,144.112,205.624,63.269,71.177]","{""1"":""1""}"
"156_YbcC9D9l","[""2_14_2018_es_db_67---9.png""]",0,"[]","[2,325.132,152.021,39.543,44.816]","{""1"":""0""}"
"158_sEYFn0Wr","[""2_14_2018_es_db_66---70.png""]",0,"[]","[2,348.858,353.251,77.328,50.967]","{""1"":""1""}"
"170_J0KKGFGS","[""2_14_2018_es_db_66---51.png""]",0,"[]","[2,193.322,181.019,38.664,30.756]","{""1"":""2""}"
"170_JZioVds6","[""2_14_2018_es_db_66---51.png""]",0,"[]","[2,233.743,149.385,32.514,54.481]","{""1"":""0""}"
"171_X34XwLaU","[""2_14_2018_es_db_66---50.png""]",0,"[]","[2,333.04,414.763,46.573,50.966]","{""1"":""0""}"
"171_ITmvWHHU","[""2_14_2018_es_db_66---50.png""]",0,"[]","[2,359.401,386.855,27.454,19.967]","{""1"":""2""}"
"177_wV5g38mz","[""2_14_2018_es_db_66---40.png""]",0,"[]","[2,241.65165,281.195,28.12,81.722]","{""1"":""0""}"
"177_piWKY3ir","[""2_14_2018_es_db_66---40.png""]",0,"[]","[2,288.225,316.344,29.877,36.029]","{""1"":""2""}"
"177_XXHlV4vv","[""2_14_2018_es_db_66---40.png""]",0,"[]","[2,74.692,235.501,34.271,28.998]","{""1"":""2""}"
"178_2o0irab6","[""2_14_2018_es_db_66---39.png""]",0,"[]","[2,412.127,155.536,57.996,64.148]","{""1"":""1""}"
"178_FaHignap","[""2_14_2018_es_db_66---39.png""]",0,"[]","[2,279.438,388.401,72.056,28.998]","{""1"":""0""}"
"178_2eRuGIrh","[""2_14_2018_es_db_66---39.png""]",0,"[]","[2,318.981,413.005,28.119,28.999]","{""1"":""2""}"
"178_OxEi8Bos","[""2_14_2018_es_db_66---39.png""]",0,"[]","[2,21.968,152.021,28.999,36.907]","{""1"":""0""}"
"179_SLsrx1Bf","[""2_14_2018_es_db_66---38.png""]",0,"[]","[2,442.882,146.749,39.543,50.966]","{""1"":""0""}"
"184_aM56detm","[""2_14_2018_es_db_66---29.png""]",0,"[]","[2,96.661,319.859,32.513,56.239]","{""1"":""0""}"
"184_ocGb5R1f","[""2_14_2018_es_db_66---29.png""]",0,"[]","[2,0.879,375.22,60.632,43.058]","{""1"":""1""}"
"184_4riGlTns","[""2_14_2018_es_db_66---29.png""]",0,"[]","[2,123.023,326.011,32.513,21.968]","{""1"":""2""}"
"193_0gX3dB6a","[""2_14_2018_es_db_65---59.png""]",0,"[]","[2,253.954,343.585,36.028,80.844]","{""1"":""1""}"
"197_G4jYXWqJ","[""2_14_2018_es_db_65---50.png""]",0,"[]","[2,28.12,28.998,30.755,29.877]","{""1"":""2""}"
"198_iXzcSlaK","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,449.033,28.998,29.877,27.241]","{""1"":""2""}"
"198_9kwVRxuj","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,407.733,5.272,80.843,29.877]","{""1"":""0""}"
"198_QbosqIwC","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,354.13,70.299,39.543,14.06]","{""1"":""2""}"
"198_sitIXJYp","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,311.072,37.786,58.875,50.087]","{""1"":""0""}"
"198_BiWhMcwa","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,264.499,99.297,17.575,21.968]","{""1"":""2""}"
"198_HQm73bo6","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,180.141,152.9,21.089,19.332]","{""1"":""2""}"
"198_e5gX8e2x","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,165.202,171.353,64.148,42.18]","{""1"":""0""}"
"198_ELQj4FGI","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,220.562,124.78,65.027,36.028]","{""1"":""0""}"
"198_KHOdN9XI","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,173.111,108.963,27.24,32.513]","{""1"":""2""}"
"198_BbRMvOKt","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,104.569,57.118,48.331,17.574]","{""1"":""0""}"
"198_OqfTK32x","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,115.114,31.634,16.696,21.969]","{""1"":""2""}"
"198_btIDnVAO","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,135.325,0,25.483,50.088]","{""1"":""0""}"
"198_QR9RzuyZ","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,266.257,1.757,56.239,41.301]","{""1"":""0""}"
"198_PILj753U","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,263.62,28.12,31.635,21.089]","{""1"":""2""}"
"198_dXl1pr4m","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,215.29,7.909,28.998,21.089]","{""1"":""2""}"
"198_Jn8CFvS5","[""2_14_2018_es_db_65---49.png""]",0,"[]","[2,151.142,79.086,21.969,15.817]","{""1"":""2""}"
"204_whDY4wd2","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,107.206,28.12,40.421,56.239]","{""1"":""0""}"
"204_egTm1fGf","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,147.627,14.938,48.331,20.211]","{""1"":""2""}"
"204_nNv7F7s0","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,17.575,223.199,49.209,36.028]","{""1"":""0""}"
"204_kWBOuyxu","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,17.575,261.863,29.877,21.09]","{""1"":""2""}"
"204_er5okwdc","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,44.815,269.772,21.969,77.328]","{""1"":""1""}"
"204_SZNj0Nau","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,28.12,449.912,27.24,21.968]","{""1"":""2""}"
"204_qXE864hj","[""2_14_2018_es_db_65---39.png""]",0,"[]","[2,2.496,425.125,61.564,21.63]","{""1"":""0""}"
"205_cVwWKiWD","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,307.557,355.009,64.148,21.968]","{""1"":""0""}"
"205_mqYkBPW9","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,344.464,318.981,26.362,31.634]","{""1"":""2""}"
"205_ItBScZqb","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,436.731,220.562,54.482,36.029]","{""1"":""0""}"
"205_1rPehtCO","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,441.125,264.499,28.119,17.575]","{""1"":""2""}"
"205_x2XB7yIT","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,462.214,267.135,24.605,77.329]","{""1"":""1""}"
"205_oW510Hki","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,405.097,435.852,78.207,25.484]","{""1"":""0""}"
"205_r9JXOKQo","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,449.251,453.411,27.454,24.958]","{""1"":""2""}"
"205_mhRWIfRa","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,294.509,403.494,33.278,24.959]","{""1"":""2""}"
"205_SXWSKV7k","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,269.551,409.318,44.925,47.421]","{""1"":""0""}"
"205_8JA5aiU7","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,208.26,422.671,30.756,20.211]","{""1"":""2""}"
"205_sbtWUn09","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,265.391,443.428,31.614,24.958]","{""1"":""2""}"
"205_vA46YOXu","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,243.76,411.814,25.791,28.286]","{""1"":""2""}"
"205_XOLhkImL","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,125.659,394.552,31.634,65.905]","{""1"":""0""}"
"205_wZ8HKcYc","[""2_14_2018_es_db_65---38.png""]",0,"[]","[2,108.15305,472.546,45.757,19.135]","{""1"":""2""}"
"211_B1Vb6VCc","[""2_14_2018_es_db_65---28.png""]",0,"[]","[2,321.131,254.576,113.977,43.261]","{""1"":""1""}"
"211_vuq7qPOq","[""2_14_2018_es_db_65---28.png""]",0,"[]","[2,80.844,174.868,28.998,27.241]","{""1"":""2""}"
"211_kSp7pWoT","[""2_14_2018_es_db_65---28.png""]",0,"[]","[2,125.659,151.142,26.362,41.301]","{""1"":""2""}"
"211_9bXntFhz","[""2_14_2018_es_db_65---28.png""]",0,"[]","[2,146.749,434.095,43.058,28.998]","{""1"":""2""}"
"211_s4WEJI5B","[""2_14_2018_es_db_65---28.png""]",0,"[]","[2,108.985,441.764,39.933,54.076]","{""1"":""0""}"
"217_sSA6GQYN","[""2_14_2018_es_db_64---67.png""]",0,"[]","[2,398.067,413.884,14.938,48.33]","{""1"":""2""}"
"218_JmbUVHbM","[""2_14_2018_es_db_64---66.png""]",0,"[]","[2,397.188,376.977,36.907,38.664]","{""1"":""0""}"
"218_yZpVsWmM","[""2_14_2018_es_db_64---66.png""]",0,"[]","[2,319.859,386.643,33.392,15.817]","{""1"":""2""}"
"218_DEPXfwNp","[""2_14_2018_es_db_64---66.png""]",0,"[]","[2,358.524,396.309,30.755,34.271]","{""1"":""2""}"
"218_wPzzHszL","[""2_14_2018_es_db_64---66.png""]",0,"[]","[2,321.963,464.226,84.859,22.463]","{""1"":""0""}"
"218_jZwsdvSf","[""2_14_2018_es_db_64---66.png""]",0,"[]","[2,343.585,433.216,36.028,25.483]","{""1"":""2""}"
"222_5lNvvtgr","[""2_14_2018_es_db_64---57.png""]",0,"[]","[2,246.924,216.169,36.029,33.392]","{""1"":""2""}"
"222_LDs02KBh","[""2_14_2018_es_db_64---57.png""]",0,"[]","[2,135.325,69.42,19.332,40.422]","{""1"":""0""}"
"224_51XW31IQ","[""2_14_2018_es_db_64---49.png""]",0,"[]","[2,167.838,214.411,42.18,27.241]","{""1"":""2""}"
"224_roi6uCZb","[""2_14_2018_es_db_64---49.png""]",0,"[]","[2,164.323,234.622,46.573,44.816]","{""1"":""0""}"
"224_jDbmNPZd","[""2_14_2018_es_db_64---49.png""]",0,"[]","[2,249.561,408.612,37.785,23.725]","{""1"":""2""}"
"224_wqNkkOM7","[""2_14_2018_es_db_64---49.png""]",0,"[]","[2,273.71,421.797,48.253,36.606]","{""1"":""0""}"
"225_X4DxJKgG","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,247.92,351.082,75.707,64.891]","{""1"":""1""}"
"225_JT6wS8rh","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,168.053,274.542,29.95,49.917]","{""1"":""0""}"
"225_mF6Zs7Ux","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,262.895,273.71,23.295,27.455]","{""1"":""2""}"
"225_NNCUijoc","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,237.105,297.837,64.892,33.278]","{""1"":""0""}"
"225_aKTkMOXa","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,230.449,222.962,60.732,28.286]","{""1"":""0""}"
"225_fVz28Oa1","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,304.921,254.833,21.968,29.877]","{""1"":""2""}"
"225_wVyD965g","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,289.982,129.174,14.939,35.149]","{""1"":""2""}"
"225_1pMMNbZP","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,292.619,65.026,23.725,25.484]","{""1"":""2""}"
"225_XTckpo7v","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,127.417,49.209,65.026,27.241]","{""1"":""0""}"
"225_8CG8GCXg","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,174.868,76.45,14.939,28.998]","{""1"":""2""}"
"225_XGlesXwO","[""2_14_2018_es_db_64---48.png""]",0,"[]","[2,215.29,85.237,15.817,27.241]","{""1"":""2""}"
"226_wIMdzXI6","[""2_14_2018_es_db_64---47.png""]",0,"[]","[2,378.735,380.492,19.332,22.847]","{""1"":""2""}"
"226_FCdJPXB7","[""2_14_2018_es_db_64---47.png""]",0,"[]","[2,217.926,390.158,46.573,16.696]","{""1"":""0""}"
"226_SBsXKsTU","[""2_14_2018_es_db_64---47.png""]",0,"[]","[2,216.169,341.828,16.696,19.332]","{""1"":""2""}"
"230_JW1v5ViB","[""2_14_2018_es_db_64---37.png""]",0,"[]","[2,118.629,463.093,80.844,29.877]","{""1"":""0""}"
"242_rL5okDQT","[""2_14_2018_es_db_63---69.png""]",0,"[]","[2,89.018,93.178,90.682,32.446]","{""1"":""1""}"
"243_riFfugUJ","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,189.807,92.267,72.935,21.969]","{""1"":""0""}"
"243_P5lRc2Hl","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,132.689,59.754,38.664,14.938]","{""1"":""2""}"
"243_oTGGaONs","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,50.967,69.42,31.634,32.513]","{""1"":""0""}"
"243_IgxEtsDa","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,56.239,122.144,23.726,28.12]","{""1"":""2""}"
"243_nUeu9vha","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,36.907,118.629,38.664,53.603]","{""1"":""0""}"
"243_2XiA8t8u","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,7.03,186.292,19.332,21.968]","{""1"":""2""}"
"243_zB7iawz6","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,0,199.473,30.756,34.27]","{""1"":""0""}"
"243_sLpiukcS","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,20.21135,109.842,12.302,34.27]","{""1"":""2""}"
"243_yYCpUTZt","[""2_14_2018_es_db_63---68.png""]",0,"[]","[2,89.631,65.905,14.938,28.12]","{""1"":""2""}"
"244_ZUNnN2MJ","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,111.599,115.993,54.482,27.241]","{""1"":""0""}"
"244_AXsErPg7","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,144.112,98.418,33.392,18.454]","{""1"":""2""}"
"244_9RDcH9Wd","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,248.682,18.453,32.513,25.484]","{""1"":""2""}"
"244_3TjX9XbU","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,234.622,29.877,35.15,43.058]","{""1"":""0""}"
"244_gJVAxn7A","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,313.708,63.269,71.178,13.181]","{""1"":""0""}"
"244_QzOhOsob","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,342.707,81.722,38.664,18.454]","{""1"":""2""}"
"244_V7IeJ6vg","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,403.339,202.109,51.846,36.028]","{""1"":""0""}"
"244_pidI84a6","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,430.58,193.322,16.696,21.968]","{""1"":""2""}"
"244_u8iof0IV","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,419.156,126.538,22.848,16.696]","{""1"":""2""}"
"244_XP6SzGJQ","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,442.882,120.387,9.666,23.725]","{""1"":""2""}"
"244_jrTNtuhJ","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,454.306,123.902,40.422,47.451]","{""1"":""0""}"
"244_0v8kRLgR","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,477.153,120.387,21.968,28.119]","{""1"":""2""}"
"244_cFUT4mZJ","[""2_14_2018_es_db_63---67.png""]",0,"[]","[2,340.949,35.149,35.149,25.484]","{""1"":""2""}"
"245_qEDcf33h","[""2_14_2018_es_db_63---66.png""]",0,"[]","[2,343.585,86.116,44.816,43.058]","{""1"":""0""}"
"245_qekxY4WY","[""2_14_2018_es_db_63---66.png""]",0,"[]","[2,336.555,166.081,26.362,18.453]","{""1"":""2""}"
"248_Q1hfcz6q","[""2_14_2018_es_db_63---57.png""]",0,"[]","[2,337.434,415.641,39.543,13.181]","{""1"":""2""}"
"248_oBinrS1x","[""2_14_2018_es_db_63---57.png""]",0,"[]","[2,310.193,360.281,24.605,43.058]","{""1"":""0""}"
"248_2SRx66cs","[""2_14_2018_es_db_63---57.png""]",0,"[]","[2,13.181,309.315,43.058,43.936]","{""1"":""0""}"
"248_IAj91yY9","[""2_14_2018_es_db_63---57.png""]",0,"[]","[2,61.511,297.891,21.09,31.634]","{""1"":""2""}"
