# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"name","anchor_id":"FILE1_Z0_XY1","type":4,"desc":"","options":{"0":"cow","1":"bull","2":"pup"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"11_X76OSl2V","[""2_14_2018_es_sb_40---46.png""]",0,"[]","[2,196,329,77,70]","{""1"":""1""}"
"11_It6z9LJh","[""2_14_2018_es_sb_40---46.png""]",0,"[]","[2,287,269,86,46]","{""1"":""1""}"
"13_zr0FxHKK","[""2_14_2018_es_sb_40---30.png""]",0,"[]","[2,22,123,38,25]","{""1"":""2""}"
"13_wp4nCux1","[""2_14_2018_es_sb_40---30.png""]",0,"[]","[2,42,93,23,41]","{""1"":""2""}"
"14_X1HHwMA6","[""2_14_2018_es_sb_40---29.png""]",0,"[]","[2,108,357,34,28]","{""1"":""2""}"
"14_mrNgXXbe","[""2_14_2018_es_sb_40---29.png""]",0,"[]","[2,142,306,21,43]","{""1"":""2""}"
"14_lFYD8diY","[""2_14_2018_es_sb_40---29.png""]",0,"[]","[2,438,125,37,22]","{""1"":""2""}"
"14_hA7URzpX","[""2_14_2018_es_sb_40---29.png""]",0,"[]","[2,459,89,27,41]","{""1"":""2""}"
"15_c7BLhoZJ","[""2_14_2018_es_sb_40---28.png""]",0,"[]","[2,197,297,28,21]","{""1"":""2""}"
"15_JiHOql0h","[""2_14_2018_es_sb_40---28.png""]",0,"[]","[2,364,60,75,54]","{""1"":""1""}"
"19_BrHoXrvd","[""2_14_2018_es_sb_40---18.png""]",0,"[]","[2,250,267,73,70]","{""1"":""1""}"
"19_YWqSWJmd","[""2_14_2018_es_sb_40---18.png""]",0,"[]","[2,383,196,31,16]","{""1"":""2""}"
"19_TCGwbyX0","[""2_14_2018_es_sb_40---18.png""]",0,"[]","[2,379,37,70,61]","{""1"":""1""}"
"21_tAXplpx7","[""2_14_2018_es_sb_40---16.png""]",0,"[]","[2,368,290,64,38]","{""1"":""2""}"
"23_PcmhAxCK","[""2_14_2018_es_sb_40---8.png""]",0,"[]","[2,186,270,63,84]","{""1"":""1""}"
"28_6ZdZpIek","[""2_14_2018_es_sb_39---73.png""]",0,"[]","[2,186,331,37,37]","{""1"":""2""}"
"28_UDphuldt","[""2_14_2018_es_sb_39---73.png""]",0,"[]","[2,1,137,39,30]","{""1"":""2""}"
"28_uddRAk9u","[""2_14_2018_es_sb_39---73.png""]",0,"[]","[2,0,104,36,36]","{""1"":""2""}"
"29_rXnr7Ppg","[""2_14_2018_es_sb_39---72.png""]",0,"[]","[2,416,139,45,29]","{""1"":""2""}"
"29_gdP2yri5","[""2_14_2018_es_sb_39---72.png""]",0,"[]","[2,418,106,34,35]","{""1"":""2""}"
"32_BPR0FazY","[""2_14_2018_es_sb_39---69.png""]",0,"[]","[2,132,296,36,82]","{""1"":""0""}"
"35_ApmLRyu9","[""2_14_2018_es_sb_39---62.png""]",0,"[]","[2,195,127,23,38]","{""1"":""2""}"
"36_rl2TfMoY","[""2_14_2018_es_sb_39---61.png""]",0,"[]","[2,34,342,124,44]","{""1"":""1""}"
"36_WmFvDcdQ","[""2_14_2018_es_sb_39---61.png""]",0,"[]","[2,170,303,41,18]","{""1"":""2""}"
"36_Ur6eJhl6","[""2_14_2018_es_sb_39---61.png""]",0,"[]","[2,0,175,36,21]","{""1"":""2""}"
"36_ZXXDV1Rb","[""2_14_2018_es_sb_39---61.png""]",0,"[]","[2,251,280,31,17]","{""1"":""2""}"
"37_CJwB4YG0","[""2_14_2018_es_sb_39---60.png""]",0,"[]","[2,414,175,42,21]","{""1"":""2""}"
"42_ly1TMArq","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,307,388,35,34]","{""1"":""2""}"
"42_dImLmldH","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,95,12,16,19]","{""1"":""2""}"
"42_ggVoXCM5","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,114,9,16,23]","{""1"":""2""}"
"42_nDa4HHte","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,131,1,14,22]","{""1"":""2""}"
"42_40pYc8EX","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,170,58,26,29]","{""1"":""2""}"
"42_x56AJgWU","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,145,242,43,34]","{""1"":""2""}"
"42_ldxQvVQZ","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,129,285,39,14]","{""1"":""2""}"
"42_qeM1R34b","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,179,252,29,13]","{""1"":""2""}"
"42_mxB5rHXa","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,260,69,30,12]","{""1"":""2""}"
"42_8ixcWHkh","[""2_14_2018_es_sb_39---50.png""]",0,"[]","[2,256,75,24,22]","{""1"":""2""}"
"43_wuLUFuAH","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,134,168,53,35]","{""1"":""0""}"
"43_iL1mdkxt","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,167,204,36,16]","{""1"":""2""}"
"43_hFDhFlyZ","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,211,203,68,26]","{""1"":""0""}"
"43_XRIvzaAp","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,270,252,40,57]","{""1"":""0""}"
"43_OaGdRyqP","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,263,279,17,19]","{""1"":""0""}"
"43_4XSSLdQ7","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,318,282,35,42]","{""1"":""2""}"
"43_E23pUEae","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,345,173,15,45]","{""1"":""2""}"
"43_B2i7m0GE","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,230,41,68,35]","{""1"":""0""}"
"43_NlBemXsg","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,328,0,78,44]","{""1"":""1""}"
"43_8ELYDqZb","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,371,40,32,16]","{""1"":""2""}"
"43_2pvl4FXh","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,249,119,48,28]","{""1"":""2""}"
"43_xi9oqnaS","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,272,91,27,26]","{""1"":""2""}"
"43_eqoFMSJa","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,197,67,36,31]","{""1"":""2""}"
"43_plFNpdXa","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,165,57,68,38]","{""1"":""0""}"
"43_2N0THjJa","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,175,41,24,33]","{""1"":""2""}"
"43_qxKF5bCH","[""2_14_2018_es_sb_39---49.png""]",0,"[]","[2,127,18,34,15]","{""1"":""2""}"
"47_zmx6xFGi","[""2_14_2018_es_sb_39---40.png""]",0,"[]","[2,39,258,50,33]","{""1"":""2""}"
"47_JxJxAr1U","[""2_14_2018_es_sb_39---40.png""]",0,"[]","[2,39,236,77,44]","{""1"":""0""}"
"48_Tt1Tjrby","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,75,415,58,17]","{""1"":""0""}"
"48_dNXH9PtC","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,98,436,12,19]","{""1"":""2""}"
"48_0lnfYoft","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,112,429,14,24]","{""1"":""2""}"
"48_qgNl0FvR","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,128,412,15,27]","{""1"":""2""}"
"48_vKlGuDXX","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,118,395,18,20]","{""1"":""2""}"
"48_K9AtH5Eb","[""2_14_2018_es_sb_39---39.png""]",0,"[]","[2,256,459,17,25]","{""1"":""2""}"
"49_HzrFNwF0","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,354,259,77,84]","{""1"":""0""}"
"49_OJdUP8ES","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,401,220,22,48]","{""1"":""2""}"
"49_xnaqUyCA","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,344,227,40,34]","{""1"":""2""}"
"49_t26kZK04","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,231,324,42,34]","{""1"":""2""}"
"49_8hc7X1Gt","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,223,272,37,20]","{""1"":""2""}"
"49_TAp0FTia","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,130,430,39,20]","{""1"":""2""}"
"49_OqLoA7St","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,332,405,109,59]","{""1"":""1""}"
"49_Bonae2fd","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,237,450,68,39]","{""1"":""0""}"
"49_HmKhIwK7","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,175,466,25,29]","{""1"":""2""}"
"49_Vjxf1Unt","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,188,481,43,17]","{""1"":""2""}"
"49_go8xMFsQ","[""2_14_2018_es_sb_39---38.png""]",0,"[]","[2,368,458,38,18]","{""1"":""2""}"
"56_oryIDCZy","[""2_14_2018_es_sb_39---20.png""]",0,"[]","[2,415,225,57,94]","{""1"":""1""}"
"66_XN4IVwTo","[""2_14_2018_es_sb_38---60.png""]",0,"[]","[2,47,45,94,88]","{""1"":""1""}"
"71_WCXXS1HJ","[""2_14_2018_es_sb_38---28.png""]",0,"[]","[2,211,201,79,51]","{""1"":""0""}"
"71_QEEpDtaH","[""2_14_2018_es_sb_38---28.png""]",0,"[]","[2,216,239,30,22]","{""1"":""2""}"
"74_1NKnRhH4","[""2_14_2018_es_sb_37---71.png""]",0,"[]","[2,15,407,41,25]","{""1"":""2""}"
"74_avM8T557","[""2_14_2018_es_sb_37---71.png""]",0,"[]","[2,30,372,21,36]","{""1"":""2""}"
"75_XPpWKWIO","[""2_14_2018_es_sb_37---70.png""]",0,"[]","[2,449,377,22,28]","{""1"":""2""}"
"75_C5mTP01Z","[""2_14_2018_es_sb_37---70.png""]",0,"[]","[2,442,404,37,29]","{""1"":""2""}"
"78_4ApOnfLP","[""2_14_2018_es_sb_37---63.png""]",0,"[]","[2,81,268,43,26]","{""1"":""2""}"
"78_avRivWwO","[""2_14_2018_es_sb_37---63.png""]",0,"[]","[2,114,278,31,53]","{""1"":""2""}"
"82_PxyvRIAi","[""2_14_2018_es_sb_37---59.png""]",0,"[]","[2,143,339,59,126]","{""1"":""1""}"
"85_1hJxd41U","[""2_14_2018_es_sb_37---51.png""]",0,"[]","[2,1,206,87,64]","{""1"":""1""}"
"86_PGhhpysR","[""2_14_2018_es_sb_37---50.png""]",0,"[]","[2,414,208,84,67]","{""1"":""1""}"
"87_XN5zZke0","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,333,213,55,46]","{""1"":""0""}"
"87_gjLyob15","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,326,239,34,33]","{""1"":""2""}"
"87_SO9W6Ry9","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,228,267,34,26]","{""1"":""2""}"
"87_nW7diKfO","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,207,250,47,83]","{""1"":""0""}"
"87_unmxTgBH","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,199,284,27,37]","{""1"":""2""}"
"87_qzSR8WPv","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,85,280,24,18]","{""1"":""2""}"
"87_7VMW1iLF","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,36,278,34,35]","{""1"":""2""}"
"87_0WZ55yTH","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,46,242,64,31]","{""1"":""0""}"
"87_HcgpPbqj","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,144,213,38,23]","{""1"":""2""}"
"87_qTs72GvZ","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,139,189,36,29]","{""1"":""2""}"
"87_vgA6lLWD","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,167,121,65,33]","{""1"":""0""}"
"87_wZpz8SXI","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,83,132,22,46]","{""1"":""2""}"
"87_mWAXNFTA","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,102,146,42,22]","{""1"":""2""}"
"87_PO8YLL4q","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,135,75,79,32]","{""1"":""0""}"
"87_wjByKjS9","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,128,64,26,21]","{""1"":""2""}"
"87_9EKMEZiZ","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,138,11,64,50]","{""1"":""0""}"
"87_rtQi2y3C","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,260,47,23,22]","{""1"":""2""}"
"87_GxEkgx4T","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,306,22,24,35]","{""1"":""2""}"
"87_TziPOnzv","[""2_14_2018_es_sb_37---49.png""]",0,"[]","[2,289,4,22,27]","{""1"":""2""}"
"88_NXsYXa4w","[""2_14_2018_es_sb_37---48.png""]",0,"[]","[2,454,282,39,28]","{""1"":""2""}"
"88_aNnEr5Fr","[""2_14_2018_es_sb_37---48.png""]",0,"[]","[2,399,152,31,34]","{""1"":""2""}"
"88_atMPQ6O1","[""2_14_2018_es_sb_37---48.png""]",0,"[]","[2,385,103,26,29]","{""1"":""2""}"
"88_GTXM3drM","[""2_14_2018_es_sb_37---48.png""]",0,"[]","[2,408,129,26,36]","{""1"":""2""}"
"93_kNiqKwTr","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,78,233,83,65]","{""1"":""0""}"
"93_2X2jxq4X","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,180,312,49,17]","{""1"":""2""}"
"93_P0DkjtcG","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,183,285,57,24]","{""1"":""2""}"
"93_orFXhD87","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,233,213,45,35]","{""1"":""2""}"
"93_Tbnp5B2l","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,282,292,63,43]","{""1"":""0""}"
"93_83gQnw0W","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,280,316,28,24]","{""1"":""2""}"
"93_zsfiEdgm","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,126,376,42,17]","{""1"":""2""}"
"93_VQ65XXtq","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,152,416,43,16]","{""1"":""2""}"
"93_DmNUAYEz","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,284,424,23,34]","{""1"":""2""}"
"93_MbAJI4lI","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,302,442,21,33]","{""1"":""2""}"
"93_sN2ro4Vo","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,259,466,28,20]","{""1"":""2""}"
"93_PHQNtu8X","[""2_14_2018_es_sb_37---38.png""]",0,"[]","[2,140,431,68,48]","{""1"":""0""}"
"97_oyHSUCZZ","[""2_14_2018_es_sb_37---27.png""]",0,"[]","[2,265,400,45,20]","{""1"":""2""}"
"97_ZW9bajO9","[""2_14_2018_es_sb_37---27.png""]",0,"[]","[2,377,279,48,27]","{""1"":""2""}"
"103_v3pCUJEi","[""2_14_2018_es_sb_37---16.png""]",0,"[]","[2,181,208,30,50]","{""1"":""2""}"
"103_AN2qttxW","[""2_14_2018_es_sb_37---16.png""]",0,"[]","[2,167,177,31,24]","{""1"":""2""}"
"105_cXPvFpbp","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,8,206,34,22]","{""1"":""2""}"
"105_mKeIAfIQ","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,220,359,27,17]","{""1"":""2""}"
"105_6NjRcmgu","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,221,338,54,19]","{""1"":""2""}"
"105_GkXXx0RI","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,239,308,45,28]","{""1"":""2""}"
"105_aN77OVZc","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,262,254,38,20]","{""1"":""2""}"
"105_Kv4RA8V7","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,233,209,62,48]","{""1"":""0""}"
"105_9qFhRfVF","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,216,231,36,32]","{""1"":""2""}"
"105_05LTTdlY","[""2_14_2018_es_sb_37---9.png""]",0,"[]","[2,186,195,34,20]","{""1"":""2""}"
"106_kO61p3Nl","[""2_14_2018_es_sb_37---8.png""]",0,"[]","[2,432,206,36,18]","{""1"":""2""}"
