2_25_2021_es_db_27---68.png,312,58,341,104,cow
2_25_2021_es_db_27---68.png,279,111,305,152,cow
2_25_2021_es_db_27---68.png,137,256,191,279,cow
2_25_2021_es_db_27---68.png,103,238,137,270,cow
2_25_2021_es_db_27---68.png,46,245,97,271,cow
2_25_2021_es_db_27---68.png,233,90,255,109,pup
2_25_2021_es_db_27---68.png,261,61,273,93,pup
2_25_2021_es_db_27---68.png,277,171,311,189,cow
2_25_2021_es_db_27---68.png,239,197,298,222,cow
2_25_2021_es_db_27---68.png,248,185,269,203,pup
2_25_2021_es_db_27---68.png,16,290,35,310,cow
2_25_2021_es_db_27---68.png,25,300,46,340,cow
2_25_2021_es_db_27---68.png,39,295,90,313,cow
2_25_2021_es_db_27---68.png,42,279,65,295,pup
2_25_2021_es_db_27---68.png,61,273,89,299,cow
2_25_2021_es_db_27---68.png,103,208,129,232,cow
2_25_2021_es_db_27---68.png,153,213,166,234,pup
2_25_2021_es_db_27---68.png,171,210,189,234,pup
2_25_2021_es_db_27---68.png,206,198,223,216,pup
2_25_2021_es_db_27---68.png,194,207,214,235,pup
2_25_2021_es_db_27---68.png,172,187,211,207,cow
2_25_2021_es_db_27---68.png,125,204,150,242,cow
2_25_2021_es_db_27---68.png,150,168,174,204,cow
2_25_2021_es_db_27---68.png,157,121,183,159,cow
2_25_2021_es_db_27---68.png,223,152,272,175,cow
2_25_2021_es_db_27---68.png,232,130,271,153,cow
2_25_2021_es_db_27---68.png,271,86,293,118,cow
2_25_2021_es_db_27---67.png,317,394,353,425,cow
2_25_2021_es_db_27---67.png,304,389,318,412,pup
2_25_2021_es_db_27---67.png,346,359,373,394,cow
2_25_2021_es_db_27---67.png,351,335,378,365,pup
2_25_2021_es_db_27---67.png,328,324,352,361,cow
2_25_2021_es_db_27---67.png,375,312,412,361,cow
2_25_2021_es_db_27---67.png,380,292,394,315,pup
2_25_2021_es_db_27---67.png,398,305,415,329,pup
2_25_2021_es_db_27---67.png,407,274,431,316,cow
2_25_2021_es_db_27---67.png,452,293,468,344,cow
2_25_2021_es_db_27---67.png,437,289,453,312,pup
2_25_2021_es_db_27---67.png,461,274,487,292,pup
2_25_2021_es_db_27---49.png,13,235,90,317,bull
2_25_2021_es_db_27---49.png,1,123,23,167,pup
2_25_2021_es_db_27---48.png,346,180,383,203,cow
2_25_2021_es_db_27---48.png,306,181,325,228,cow
2_25_2021_es_db_27---48.png,152,340,202,373,cow
2_25_2021_es_db_27---48.png,119,316,159,341,cow
2_25_2021_es_db_27---48.png,89,367,126,388,pup
2_25_2021_es_db_27---48.png,170,303,215,332,cow
2_25_2021_es_db_27---48.png,186,286,224,305,cow
2_25_2021_es_db_27---48.png,418,120,439,165,pup
2_25_2021_es_db_27---48.png,337,154,356,177,pup
2_25_2021_es_db_27---39.png,61,136,96,173,pup
2_25_2021_es_db_27---29.png,84,380,168,420,cow
2_25_2021_es_db_27---29.png,120,349,146,375,pup
2_25_2021_es_db_27---29.png,2,391,42,418,cow
2_25_2021_es_db_27---28.png,394,381,421,432,cow
2_25_2021_es_db_27---28.png,422,390,461,413,cow
2_25_2021_es_db_27---28.png,376,439,412,476,cow
2_25_2021_es_db_26---68.png,353,402,381,441,cow
2_25_2021_es_db_26---68.png,133,200,165,237,cow
2_25_2021_es_db_26---68.png,185,148,206,184,cow
2_25_2021_es_db_26---68.png,14,256,33,285,pup
2_25_2021_es_db_26---68.png,226,101,246,119,pup
2_25_2021_es_db_26---68.png,208,109,246,136,cow
2_25_2021_es_db_26---67.png,413,289,444,339,cow
2_25_2021_es_db_26---67.png,336,400,358,447,cow
2_25_2021_es_db_26---67.png,354,367,375,410,cow
2_25_2021_es_db_26---67.png,390,370,427,402,cow
2_25_2021_es_db_26---67.png,392,335,414,351,pup
2_25_2021_es_db_26---67.png,436,255,456,282,pup
2_25_2021_es_db_26---58.png,273,99,323,129,cow
2_25_2021_es_db_26---58.png,326,85,359,132,cow
2_25_2021_es_db_26---58.png,209,178,263,230,cow
2_25_2021_es_db_26---58.png,369,89,415,108,cow
2_25_2021_es_db_26---58.png,361,72,400,90,cow
2_25_2021_es_db_26---48.png,396,135,498,180,bull
2_25_2021_es_db_26---39.png,50,37,97,59,cow
2_25_2021_es_db_26---39.png,38,9,82,32,cow
2_25_2021_es_db_26---39.png,1,77,48,108,cow
2_25_2021_es_db_26---38.png,417,83,464,103,cow
2_25_2021_es_db_26---38.png,462,16,499,43,cow
2_25_2021_es_db_26---28.png,50,457,97,479,cow
2_25_2021_es_db_26---28.png,41,432,82,456,cow
2_25_2021_es_db_26---20.png,138,9,158,41,pup
2_25_2021_es_db_26---20.png,31,18,70,37,pup
2_25_2021_es_db_26---20.png,24,33,102,73,cow
2_25_2021_es_db_26---20.png,103,131,120,165,pup
2_25_2021_es_db_26---20.png,144,149,182,187,cow
2_25_2021_es_db_26---20.png,174,117,191,161,cow
2_25_2021_es_db_26---20.png,176,108,201,123,pup
2_25_2021_es_db_26---20.png,140,108,177,132,pup
2_25_2021_es_db_26---20.png,106,102,177,128,cow
2_25_2021_es_db_26---20.png,99,1,147,70,bull
2_25_2021_es_db_26---20.png,224,165,281,192,cow
2_25_2021_es_db_26---20.png,237,187,281,209,cow
2_25_2021_es_db_26---20.png,255,110,273,154,cow
2_25_2021_es_db_26---20.png,228,92,248,129,cow
2_25_2021_es_db_26---20.png,204,20,233,58,cow
2_25_2021_es_db_26---20.png,212,0,237,30,pup
2_25_2021_es_db_26---20.png,153,3,188,57,cow
2_25_2021_es_db_26---20.png,152,59,189,86,cow
2_25_2021_es_db_26---20.png,7,136,28,165,cow
2_25_2021_es_db_26---20.png,21,102,55,162,cow
2_25_2021_es_db_26---20.png,54,135,108,184,cow
2_25_2021_es_db_26---20.png,196,48,217,79,pup
2_25_2021_es_db_26---19.png,455,18,492,33,pup
2_25_2021_es_db_26---19.png,445,34,500,69,cow
2_25_2021_es_db_26---19.png,401,101,433,118,pup
2_25_2021_es_db_26---19.png,422,134,453,172,cow
2_25_2021_es_db_26---19.png,445,104,474,154,cow
2_25_2021_es_db_26---20.png,35,153,52,185,pup
2_25_2021_es_db_26---19.png,459,150,474,181,pup
2_25_2021_es_db_26---19.png,394,151,423,171,pup
2_25_2021_es_db_26---19.png,380,114,395,141,pup
2_25_2021_es_db_26---19.png,21,217,70,243,cow
2_25_2021_es_db_26---19.png,116,82,143,98,pup
2_25_2021_es_db_26---19.png,145,74,184,99,cow
2_25_2021_es_db_26---18.png,282,354,392,420,bull
2_25_2021_es_db_26---18.png,441,220,483,244,cow
2_25_2021_es_db_26---10.png,25,16,135,63,bull
2_25_2021_es_db_26---9.png,160,180,192,227,cow
2_25_2021_es_db_26---9.png,210,416,234,446,pup
2_25_2021_es_db_26---9.png,200,440,237,483,cow
2_25_2021_es_db_26---9.png,140,428,160,458,pup
2_25_2021_es_db_26---9.png,100,420,151,491,bull
2_25_2021_es_db_26---9.png,41,436,82,455,pup
2_25_2021_es_db_26---9.png,24,457,97,487,cow
2_25_2021_es_db_26---9.png,164,419,190,473,cow
2_25_2021_es_db_25---68.png,261,42,321,68,cow
2_25_2021_es_db_25---60.png,197,86,315,128,bull
2_25_2021_es_db_25---59.png,143,132,175,161,pup
2_25_2021_es_db_25---59.png,94,144,136,165,pup
2_25_2021_es_db_25---59.png,58,106,106,180,cow
2_25_2021_es_db_25---59.png,120,89,181,134,cow
2_25_2021_es_db_25---59.png,108,29,166,62,cow
2_25_2021_es_db_25---59.png,283,203,314,270,cow
2_25_2021_es_db_25---59.png,286,141,357,165,cow
2_25_2021_es_db_25---59.png,230,66,270,120,cow
2_25_2021_es_db_25---59.png,238,119,256,147,pup
2_25_2021_es_db_25---58.png,160,380,199,416,cow
2_25_2021_es_db_25---58.png,181,315,233,334,cow
2_25_2021_es_db_25---58.png,104,331,143,355,pup
2_25_2021_es_db_25---58.png,110,289,167,320,cow
2_25_2021_es_db_25---58.png,170,267,213,293,cow
2_25_2021_es_db_25---58.png,157,249,184,263,pup
2_25_2021_es_db_25---58.png,244,200,281,217,pup
2_25_2021_es_db_25---58.png,217,179,279,199,cow
2_25_2021_es_db_25---58.png,281,187,328,208,cow
2_25_2021_es_db_25---58.png,278,121,319,145,pup
2_25_2021_es_db_25---58.png,265,101,359,120,cow
2_25_2021_es_db_25---58.png,364,112,398,135,pup
2_25_2021_es_db_25---58.png,50,384,88,403,pup
2_25_2021_es_db_25---48.png,170,395,201,431,cow
2_25_2021_es_db_25---48.png,146,375,177,391,pup
2_25_2021_es_db_25---48.png,172,362,222,386,cow
2_25_2021_es_db_25---48.png,111,451,154,480,cow
2_25_2021_es_db_25---48.png,287,262,330,292,cow
2_25_2021_es_db_25---48.png,189,314,217,333,pup
2_25_2021_es_db_25---48.png,197,269,223,287,pup
2_25_2021_es_db_25---48.png,108,302,178,333,cow
2_25_2021_es_db_25---48.png,166,237,215,269,cow
2_25_2021_es_db_25---48.png,264,210,298,223,cow
2_25_2021_es_db_25---48.png,93,255,135,313,cow
2_25_2021_es_db_25---48.png,105,213,132,248,pup
2_25_2021_es_db_25---39.png,254,340,292,381,cow
2_25_2021_es_db_25---39.png,309,280,343,315,cow
2_25_2021_es_db_25---39.png,96,189,141,212,cow
2_25_2021_es_db_25---39.png,20,245,68,269,cow
2_25_2021_es_db_25---39.png,32,201,52,241,cow
2_25_2021_es_db_25---39.png,15,202,31,228,pup
2_25_2021_es_db_25---39.png,30,163,53,181,pup
2_25_2021_es_db_25---39.png,54,155,87,180,cow
2_25_2021_es_db_25---39.png,37,125,63,151,pup
2_25_2021_es_db_25---39.png,72,117,91,141,pup
2_25_2021_es_db_25---39.png,12,71,49,99,cow
2_25_2021_es_db_25---39.png,58,63,82,119,cow
2_25_2021_es_db_25---39.png,293,33,329,65,cow
2_25_2021_es_db_25---39.png,274,50,303,91,cow
2_25_2021_es_db_25---39.png,272,11,318,29,cow
2_25_2021_es_db_25---39.png,252,21,268,38,pup
2_25_2021_es_db_25---39.png,182,156,209,180,pup
2_25_2021_es_db_25---39.png,95,97,167,123,cow
2_25_2021_es_db_25---39.png,106,63,124,85,pup
2_25_2021_es_db_25---39.png,78,55,102,91,pup
2_25_2021_es_db_25---39.png,86,24,108,58,cow
2_25_2021_es_db_25---39.png,114,42,133,73,cow
2_25_2021_es_db_25---39.png,119,22,141,52,cow
2_25_2021_es_db_25---39.png,116,163,139,173,pup
2_25_2021_es_db_25---39.png,142,170,153,191,pup
2_25_2021_es_db_25---39.png,112,125,144,141,pup
2_25_2021_es_db_25---39.png,155,154,178,188,cow
2_25_2021_es_db_25---39.png,111,144,158,168,cow
2_25_2021_es_db_25---39.png,162,131,188,150,pup
2_25_2021_es_db_25---39.png,12,17,26,41,pup
2_25_2021_es_db_25---39.png,172,119,236,162,cow
2_25_2021_es_db_25---39.png,160,81,194,116,cow
2_25_2021_es_db_25---39.png,166,51,187,75,pup
2_25_2021_es_db_25---39.png,188,87,207,105,pup
2_25_2021_es_db_25---39.png,197,64,218,90,pup
2_25_2021_es_db_25---39.png,211,66,232,95,pup
2_25_2021_es_db_25---39.png,229,47,269,84,cow
2_25_2021_es_db_25---39.png,205,44,231,60,pup
2_25_2021_es_db_25---39.png,190,33,210,60,pup
2_25_2021_es_db_25---39.png,162,33,190,49,pup
2_25_2021_es_db_25---39.png,169,8,216,29,cow
2_25_2021_es_db_25---39.png,220,10,255,31,cow
2_25_2021_es_db_25---38.png,338,248,354,271,pup
2_25_2021_es_db_25---38.png,321,254,339,295,cow
2_25_2021_es_db_25---38.png,301,240,319,280,cow
2_25_2021_es_db_25---38.png,349,284,367,319,cow
2_25_2021_es_db_25---38.png,360,243,376,277,cow
2_25_2021_es_db_25---38.png,361,211,389,253,cow
2_25_2021_es_db_25---38.png,389,225,406,265,cow
2_25_2021_es_db_25---38.png,405,279,429,330,cow
2_25_2021_es_db_25---38.png,335,347,361,388,cow
2_25_2021_es_db_25---38.png,290,325,328,360,cow
2_25_2021_es_db_25---38.png,258,328,291,359,cow
2_25_2021_es_db_25---38.png,236,371,273,410,cow
2_25_2021_es_db_25---38.png,176,365,199,411,cow
2_25_2021_es_db_25---38.png,207,363,232,404,cow
2_25_2021_es_db_25---38.png,342,202,360,227,pup
2_25_2021_es_db_25---38.png,438,244,480,272,cow
2_25_2021_es_db_25---38.png,449,203,468,245,cow
2_25_2021_es_db_25---38.png,436,198,449,225,pup
2_25_2021_es_db_25---38.png,455,155,496,187,cow
2_25_2021_es_db_25---38.png,455,125,485,153,pup
2_25_2021_es_db_25---38.png,423,170,449,194,pup
2_25_2021_es_db_25---38.png,378,159,410,176,pup
2_25_2021_es_db_25---38.png,410,152,433,173,pup
2_25_2021_es_db_25---38.png,389,143,430,158,pup
2_25_2021_es_db_25---38.png,384,120,415,139,pup
2_25_2021_es_db_25---38.png,433,75,476,108,cow
2_25_2021_es_db_25---38.png,359,162,384,207,cow
2_25_2021_es_db_25---38.png,321,152,359,186,cow
2_25_2021_es_db_25---38.png,388,207,426,229,cow
2_25_2021_es_db_25---38.png,388,181,413,201,pup
2_25_2021_es_db_25---38.png,478,91,491,121,pup
2_25_2021_es_db_25---30.png,21,44,69,161,bull
2_25_2021_es_db_25---29.png,431,44,485,157,bull
2_25_2021_es_db_25---29.png,193,15,229,56,cow
2_25_2021_es_db_25---29.png,69,247,99,264,pup
2_25_2021_es_db_25---29.png,47,81,66,109,pup
2_25_2021_es_db_25---29.png,149,131,182,185,cow
2_25_2021_es_db_25---29.png,118,144,151,167,pup
