# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"8_3WynxLcA","[""3_27_15_hs_2---32.png""]",0,"[]","[2,395.597,404.403,50.944,35.849]","{}"
"8_AlPmqjoB","[""3_27_15_hs_2---32.png""]",0,"[]","[2,409.434,268.553,42.138,32.705]","{}"
"8_X3yK6eSw","[""3_27_15_hs_2---32.png""]",0,"[]","[2,439.623,318.868,44.654,36.478]","{}"
"8_GL0MGGEp","[""3_27_15_hs_2---32.png""]",0,"[]","[2,437.736,357.233,40.251,15.723]","{}"
"8_ioYtUBx6","[""3_27_15_hs_2---32.png""]",0,"[]","[2,435.849,394.34,46.541,17.61]","{}"
"8_YXOEyyeq","[""3_27_15_hs_2---32.png""]",0,"[]","[2,373.585,332.075,66.038,57.233]","{}"
"9_4ILhSHtX","[""3_27_15_hs_2---33.png""]",0,"[]","[2,451.572,67.925,33.334,34.591]","{}"
"9_RvgcfIuF","[""3_27_15_hs_2---33.png""]",0,"[]","[2,310.692,186.792,23.899,39.623]","{}"
"9_KQeecAnp","[""3_27_15_hs_2---33.png""]",0,"[]","[2,227.044,203.145,61.635,37.736]","{}"
"9_2d81NXFX","[""3_27_15_hs_2---33.png""]",0,"[]","[2,184.277,262.264,43.396,27.673]","{}"
"9_EzdoNnKX","[""3_27_15_hs_2---33.png""]",0,"[]","[2,144.025,298.742,40.252,28.931]","{}"
"9_aUwgDpjs","[""3_27_15_hs_2---33.png""]",0,"[]","[2,44.025,200,37.736,28.302]","{}"
"9_KXOJudJA","[""3_27_15_hs_2---33.png""]",0,"[]","[2,35.849,232.075,52.201,25.158]","{}"
"9_yLvrWU63","[""3_27_15_hs_2---33.png""]",0,"[]","[2,97.484,279.245,42.768,38.994]","{}"
"9_QxRGyhgS","[""3_27_15_hs_2---33.png""]",0,"[]","[2,1.258,395.597,40.88,21.384]","{}"
"9_Sk8iXYXW","[""3_27_15_hs_2---33.png""]",0,"[]","[2,1.887,355.975,40.88,21.383]","{}"
"9_VNczurXo","[""3_27_15_hs_2---33.png""]",0,"[]","[2,8.176,320.755,37.736,38.364]","{}"
"9_grMiSXqX","[""3_27_15_hs_2---33.png""]",0,"[]","[2,49.057,315.094,40.88,40.252]","{}"
"9_q78Ks7Ev","[""3_27_15_hs_2---33.png""]",0,"[]","[2,74.843,305.66,44.025,27.673]","{}"
"11_si1phR41","[""3_27_15_hs_3---35.png""]",0,"[]","[2,274.214,415.723,30.817,44.025]","{}"
"11_ar5xT7Oh","[""3_27_15_hs_3---35.png""]",0,"[]","[2,144.654,458.491,26.415,35.849]","{}"
"12_hp8t9QxL","[""3_27_15_hs_3---36.png""]",0,"[]","[2,198.113,300,33.962,44.025]","{}"
"15_UROPmzVC","[""3_27_15_hs_3---42.png""]",0,"[]","[2,419.497,416.981,45.283,67.925]","{}"
"16_1NQpjbZg","[""3_27_15_hs_3---43.png""]",0,"[]","[2,0.629,424.528,23.27,61.007]","{}"
"16_MXH2Kx9R","[""3_27_15_hs_3---43.png""]",0,"[]","[2,42.767,284.277,40.881,52.201]","{}"
"16_Cvv44De0","[""3_27_15_hs_3---43.png""]",0,"[]","[2,32.075,340.252,35.221,55.345]","{}"
"16_yyIIEKEy","[""3_27_15_hs_3---43.png""]",0,"[]","[2,82.39,410.692,42.138,49.685]","{}"
"16_V5mozTyS","[""3_27_15_hs_3---43.png""]",0,"[]","[2,106.289,439.623,50.944,45.912]","{}"
"16_kX2qnweA","[""3_27_15_hs_3---43.png""]",0,"[]","[2,211.95,403.145,42.138,28.93]","{}"
"16_PvAItfo1","[""3_27_15_hs_3---43.png""]",0,"[]","[2,203.145,415.723,27.673,30.818]","{}"
"16_Q1tYNyQT","[""3_27_15_hs_3---43.png""]",0,"[]","[2,167.925,238.365,19.496,41.509]","{}"
"16_lZ8Wegq5","[""3_27_15_hs_3---43.png""]",0,"[]","[2,106.289,344.654,72.956,28.302]","{}"
"16_AUmXBVOL","[""3_27_15_hs_3---43.png""]",0,"[]","[2,172.327,293.711,32.076,46.541]","{}"
"16_i3QCF8qn","[""3_27_15_hs_3---43.png""]",0,"[]","[2,198.742,278.616,57.233,20.755]","{}"
"16_CLflJQsa","[""3_27_15_hs_3---43.png""]",0,"[]","[2,227.673,244.654,30.189,35.22]","{}"
"16_8XnBCkB6","[""3_27_15_hs_3---43.png""]",0,"[]","[2,210.692,311.321,28.931,42.767]","{}"
"16_CdBJgaZW","[""3_27_15_hs_3---43.png""]",0,"[]","[2,130.818,276.101,32.075,54.717]","{}"
"16_lvKpEL1I","[""3_27_15_hs_3---43.png""]",0,"[]","[2,268.553,276.101,23.9,40.88]","{}"
"16_J7lDugWp","[""3_27_15_hs_3---43.png""]",0,"[]","[2,315.094,327.673,36.478,23.899]","{}"
"16_azgdv3wM","[""3_27_15_hs_3---43.png""]",0,"[]","[2,338.994,368.553,27.044,21.384]","{}"
"16_h6Ad3s3Y","[""3_27_15_hs_3---43.png""]",0,"[]","[2,371.698,377.987,30.818,19.497]","{}"
"16_ZEW4ZXDi","[""3_27_15_hs_3---43.png""]",0,"[]","[2,367.296,335.849,23.899,20.755]","{}"
"16_nAjB3EdR","[""3_27_15_hs_3---43.png""]",0,"[]","[2,437.107,177.987,22.641,50.315]","{}"
"16_eXjOuXYA","[""3_27_15_hs_3---43.png""]",0,"[]","[2,403.145,195.597,32.704,33.334]","{}"
"16_OxZjP5pd","[""3_27_15_hs_3---43.png""]",0,"[]","[2,357.862,227.044,49.056,28.302]","{}"
"16_g3uryjWe","[""3_27_15_hs_3---43.png""]",0,"[]","[2,311.95,243.396,34.591,31.447]","{}"
"16_cMGSD9n6","[""3_27_15_hs_3---43.png""]",0,"[]","[2,300,275.472,22.642,27.044]","{}"
"16_QnSBAgqF","[""3_27_15_hs_3---43.png""]",0,"[]","[2,335.22,281.761,29.56,25.786]","{}"
"16_9CvEhN1n","[""3_27_15_hs_3---43.png""]",0,"[]","[2,343.396,307.547,47.17,16.981]","{}"
"16_jZClHD2X","[""3_27_15_hs_3---43.png""]",0,"[]","[2,366.667,277.358,59.119,28.302]","{}"
"16_i6DzKS5Q","[""3_27_15_hs_3---43.png""]",0,"[]","[2,382.39,259.119,50.314,33.334]","{}"
"16_7eg9artH","[""3_27_15_hs_3---43.png""]",0,"[]","[2,411.95,233.333,35.22,55.346]","{}"
"16_VWU68PKl","[""3_27_15_hs_3---43.png""]",0,"[]","[2,450.314,249.057,32.076,52.83]","{}"
"16_jAK41aps","[""3_27_15_hs_3---43.png""]",0,"[]","[2,461.006,221.384,31.447,29.559]","{}"
"17_HIoQc2LQ","[""3_27_15_hs_3---44.png""]",0,"[]","[2,322.642,302.516,36.477,35.849]","{}"
"17_Xd7XKlKk","[""3_27_15_hs_3---44.png""]",0,"[]","[2,274.843,288.679,45.283,15.095]","{}"
"17_lHssVxFY","[""3_27_15_hs_3---44.png""]",0,"[]","[2,308.176,255.975,33.333,35.22]","{}"
"17_7fSlYu3t","[""3_27_15_hs_3---44.png""]",0,"[]","[2,389.937,249.686,51.572,15.723]","{}"
"17_nAio9EQK","[""3_27_15_hs_3---44.png""]",0,"[]","[2,441.509,191.824,37.107,24.528]","{}"
"17_nSE1Ti5N","[""3_27_15_hs_3---44.png""]",0,"[]","[2,389.308,185.535,37.107,27.673]","{}"
"17_Hsvn86QI","[""3_27_15_hs_3---44.png""]",0,"[]","[2,415.723,133.962,35.22,40.252]","{}"
"17_ZacX7SWp","[""3_27_15_hs_3---44.png""]",0,"[]","[2,424.528,77.358,33.963,52.202]","{}"
"17_SHp6OsTT","[""3_27_15_hs_3---44.png""]",0,"[]","[2,470.44,102.516,24.529,30.817]","{}"
"17_so7AWXXX","[""3_27_15_hs_3---44.png""]",0,"[]","[2,468.553,62.893,27.673,31.447]","{}"
"17_ssa18sW1","[""3_27_15_hs_3---44.png""]",0,"[]","[2,355.975,71.069,33.333,38.994]","{}"
"17_gzX3aINQ","[""3_27_15_hs_3---44.png""]",0,"[]","[2,295.597,88.679,40.252,16.352]","{}"
"17_2VVpTTPy","[""3_27_15_hs_3---44.png""]",0,"[]","[2,364.151,125.157,25.157,35.22]","{}"
"17_xklxUEe8","[""3_27_15_hs_3---44.png""]",0,"[]","[2,321.384,148.428,37.107,23.27]","{}"
"17_RYFJbVK6","[""3_27_15_hs_3---44.png""]",0,"[]","[2,341.509,179.874,27.673,37.107]","{}"
"17_uLOrJhee","[""3_27_15_hs_3---44.png""]",0,"[]","[2,282.39,127.673,40.88,31.446]","{}"
"17_H0zJridj","[""3_27_15_hs_3---44.png""]",0,"[]","[2,327.044,105.031,32.075,35.85]","{}"
"17_dn8jk4Fz","[""3_27_15_hs_3---44.png""]",0,"[]","[2,252.201,84.906,23.9,46.541]","{}"
"17_IXfSsJJO","[""3_27_15_hs_3---44.png""]",0,"[]","[2,225.786,107.547,33.962,65.409]","{}"
"17_f2V93y8i","[""3_27_15_hs_3---44.png""]",0,"[]","[2,181.761,112.579,33.962,49.685]","{}"
"17_G2qnkiyC","[""3_27_15_hs_3---44.png""]",0,"[]","[2,71.069,128.302,22.642,35.849]","{}"
"17_wsFxgSgX","[""3_27_15_hs_3---44.png""]",0,"[]","[2,121.384,140.252,49.056,33.962]","{}"
"17_RfGOonPR","[""3_27_15_hs_3---44.png""]",0,"[]","[2,169.182,155.346,54.088,41.509]","{}"
"17_IUxapAHh","[""3_27_15_hs_3---44.png""]",0,"[]","[2,259.119,167.925,29.56,16.352]","{}"
"17_cmr0m8Vn","[""3_27_15_hs_3---44.png""]",0,"[]","[2,239.623,177.987,29.559,27.044]","{}"
"17_FiMCXUrf","[""3_27_15_hs_3---44.png""]",0,"[]","[2,281.132,361.635,22.642,37.736]","{}"
"17_zX9v2jpe","[""3_27_15_hs_3---44.png""]",0,"[]","[2,254.717,342.767,23.899,35.849]","{}"
"17_9pkhVlfd","[""3_27_15_hs_3---44.png""]",0,"[]","[2,164.78,320.126,20.755,41.509]","{}"
"17_NfOrpRkz","[""3_27_15_hs_3---44.png""]",0,"[]","[2,212.579,330.189,30.188,37.107]","{}"
"17_jbNKZ2ly","[""3_27_15_hs_3---44.png""]",0,"[]","[2,7.547,247.17,33.962,52.201]","{}"
"17_cLQX9hs4","[""3_27_15_hs_3---44.png""]",0,"[]","[2,15.094,218.868,40.881,30.818]","{}"
"17_lUuckn6P","[""3_27_15_hs_3---44.png""]",0,"[]","[2,53.459,209.434,48.428,26.415]","{}"
"17_SrNmHDGM","[""3_27_15_hs_3---44.png""]",0,"[]","[2,115.094,186.164,20.126,32.704]","{}"
"17_B3wY2Swc","[""3_27_15_hs_3---44.png""]",0,"[]","[2,188.679,267.296,15.724,37.735]","{}"
"17_eXQKNcRt","[""3_27_15_hs_3---44.png""]",0,"[]","[2,128.931,300.629,28.302,40.252]","{}"
"17_SRprl1Yk","[""3_27_15_hs_3---44.png""]",0,"[]","[2,122.013,272.327,49.056,20.126]","{}"
"17_teOHgeSN","[""3_27_15_hs_3---44.png""]",0,"[]","[2,98.742,255.346,41.51,22.012]","{}"
"17_evHzG8bv","[""3_27_15_hs_3---44.png""]",0,"[]","[2,66.667,314.465,19.497,30.818]","{}"
"17_JHF8p4Vd","[""3_27_15_hs_3---44.png""]",0,"[]","[2,80.503,298.742,27.044,44.654]","{}"
"17_P8Xblao9","[""3_27_15_hs_3---44.png""]",0,"[]","[2,121.384,227.044,38.364,24.528]","{}"
"17_0R5tX3uq","[""3_27_15_hs_3---44.png""]",0,"[]","[2,175.472,230.818,28.931,22.012]","{}"
"17_LQNtXtyh","[""3_27_15_hs_3---44.png""]",0,"[]","[2,276.73,257.233,18.239,28.302]","{}"
"17_bNx9wSfz","[""3_27_15_hs_3---44.png""]",0,"[]","[2,241.509,223.27,20.755,33.963]","{}"
"17_FCuGT6QQ","[""3_27_15_hs_3---44.png""]",0,"[]","[2,296.226,214.465,37.736,28.302]","{}"
"17_AhtuXVZ6","[""3_27_15_hs_3---44.png""]",0,"[]","[2,300.629,177.358,20.755,18.239]","{}"
"17_qwvjjxaX","[""3_27_15_hs_3---44.png""]",0,"[]","[2,181.761,196.226,28.302,23.271]","{}"
"17_J5kmlQKc","[""3_27_15_hs_3---44.png""]",0,"[]","[2,51.572,268.553,20.755,23.9]","{}"
"17_9y9SiXWY","[""3_27_15_hs_3---44.png""]",0,"[]","[2,40.252,249.686,24.528,15.094]","{}"
"18_nu1Jlblz","[""3_27_15_hs_3---45.png""]",0,"[]","[2,326.415,116.981,23.899,34.591]","{}"
"18_goFAqkAF","[""3_27_15_hs_3---45.png""]",0,"[]","[2,391.824,122.642,35.849,28.93]","{}"
"18_gAnZbIoU","[""3_27_15_hs_3---45.png""]",0,"[]","[2,453.459,69.811,35.849,41.51]","{}"
"18_PfKVyXdY","[""3_27_15_hs_3---45.png""]",0,"[]","[2,409.434,47.17,27.673,25.157]","{}"
"18_nfOQkXbc","[""3_27_15_hs_3---45.png""]",0,"[]","[2,267.296,33.333,24.528,18.239]","{}"
"18_tEUzqp4z","[""3_27_15_hs_3---45.png""]",0,"[]","[2,141.509,78.616,30.818,31.447]","{}"
"18_lX7kkUSa","[""3_27_15_hs_3---45.png""]",0,"[]","[2,152.201,24.528,15.724,34.591]","{}"
"18_1ZoT3mva","[""3_27_15_hs_3---45.png""]",0,"[]","[2,64.78,57.233,47.799,49.056]","{}"
"18_XX4i8KJ7","[""3_27_15_hs_3---45.png""]",0,"[]","[2,114.465,132.075,37.736,50.315]","{}"
"18_Ucc06zHX","[""3_27_15_hs_3---45.png""]",0,"[]","[2,3.774,189.308,33.962,23.271]","{}"
"18_YGcpRj2t","[""3_27_15_hs_3---45.png""]",0,"[]","[2,28.302,93.711,28.931,42.767]","{}"
"18_FEcs7MRS","[""3_27_15_hs_3---45.png""]",0,"[]","[2,32.075,65.409,23.271,23.27]","{}"
"18_9cXuhiYw","[""3_27_15_hs_3---45.png""]",0,"[]","[2,107.547,205.031,42.767,27.044]","{}"
"18_8Y1oNoCz","[""3_27_15_hs_3---45.png""]",0,"[]","[2,183.648,98.113,17.61,45.283]","{}"
"18_rfu2Rs73","[""3_27_15_hs_3---45.png""]",0,"[]","[2,234.591,120.755,40.252,27.044]","{}"
"19_Srat2rgl","[""3_27_15_hs_3---46.png""]",0,"[]","[2,18.868,71.069,32.075,36.478]","{}"
"19_rgFAtslX","[""3_27_15_hs_3---46.png""]",0,"[]","[2,76.101,40.881,27.044,35.849]","{}"
"19_3Q1BCXft","[""3_27_15_hs_3---46.png""]",0,"[]","[2,108.805,69.811,18.239,25.158]","{}"
"43_NG1TMcIA","[""3_27_15_hs_4---32.png""]",0,"[]","[2,460.377,449.057,33.963,37.735]","{}"
"44_maTDvy3z","[""3_27_15_hs_4---33.png""]",0,"[]","[2,19.497,445.912,36.478,39.623]","{}"
"44_09CBrrZ7","[""3_27_15_hs_4---33.png""]",0,"[]","[2,87.421,458.491,50.315,25.786]","{}"
"50_nfXjgrgr","[""3_27_15_hs_4---43.png""]",0,"[]","[2,21.384,10.692,32.075,38.994]","{}"
"50_eSoHemdh","[""3_27_15_hs_4---43.png""]",0,"[]","[2,91.195,20.755,41.509,24.528]","{}"
"50_kOPNg2cn","[""3_27_15_hs_4---43.png""]",0,"[]","[2,39.623,49.686,35.849,28.93]","{}"
"50_ZHLcfuMe","[""3_27_15_hs_4---43.png""]",0,"[]","[2,67.296,83.648,27.044,48.427]","{}"
"50_W1gpbCFH","[""3_27_15_hs_4---43.png""]",0,"[]","[2,207.547,84.277,17.61,40.251]","{}"
"50_NJYMnIgU","[""3_27_15_hs_4---43.png""]",0,"[]","[2,27.044,225.786,30.189,25.157]","{}"
"50_MEIivBAb","[""3_27_15_hs_4---43.png""]",0,"[]","[2,282.39,268.553,29.56,32.076]","{}"
"50_cqE7cXG9","[""3_27_15_hs_4---43.png""]",0,"[]","[2,247.17,227.044,25.157,32.704]","{}"
"50_9rBw7esP","[""3_27_15_hs_4---43.png""]",0,"[]","[2,183.019,218.239,31.446,25.786]","{}"
"50_M6FTytAN","[""3_27_15_hs_4---43.png""]",0,"[]","[2,218.868,161.006,37.107,62.893]","{}"
"50_6sYuS4QX","[""3_27_15_hs_4---43.png""]",0,"[]","[2,273.585,174.843,17.61,50.943]","{}"
"50_SsT9COED","[""3_27_15_hs_4---43.png""]",0,"[]","[2,310.692,170.44,45.283,38.365]","{}"
"50_fpSRH9LI","[""3_27_15_hs_4---43.png""]",0,"[]","[2,347.799,208.176,27.673,27.673]","{}"
"50_gIHYwrtd","[""3_27_15_hs_4---43.png""]",0,"[]","[2,361.635,237.107,25.786,33.333]","{}"
"50_8tsUveoE","[""3_27_15_hs_4---43.png""]",0,"[]","[2,459.748,294.969,37.736,44.654]","{}"
"50_5Gd4AZ3x","[""3_27_15_hs_4---43.png""]",0,"[]","[2,115.094,128.302,15.724,47.17]","{}"
"50_qEVZewtr","[""3_27_15_hs_4---43.png""]",0,"[]","[2,123.27,106.289,48.428,24.529]","{}"
"50_5FrS5Dbg","[""3_27_15_hs_4---43.png""]",0,"[]","[2,204.403,206.289,28.93,25.786]","{}"
"50_mTRQIs7J","[""3_27_15_hs_4---43.png""]",0,"[]","[2,186.792,155.346,22.642,38.365]","{}"
"50_1CvGQ2cH","[""3_27_15_hs_4---43.png""]",0,"[]","[2,157.233,111.321,37.107,20.126]","{}"
"50_F7JJbPsd","[""3_27_15_hs_4---43.png""]",0,"[]","[2,180.503,252.201,21.384,22.642]","{}"
"51_GslZUE5H","[""3_27_15_hs_4---44.png""]",0,"[]","[2,25.786,303.774,41.51,37.735]","{}"
"51_xdVmMOkc","[""3_27_15_hs_4---44.png""]",0,"[]","[2,33.333,340.881,24.529,28.301]","{}"
"51_jI3XqY9Z","[""3_27_15_hs_4---44.png""]",0,"[]","[2,66.038,298.742,31.446,25.786]","{}"
"51_azR4ve78","[""3_27_15_hs_4---44.png""]",0,"[]","[2,44.654,269.811,37.736,18.239]","{}"
"51_FXOTUgX6","[""3_27_15_hs_4---44.png""]",0,"[]","[2,51.572,218.868,38.994,37.736]","{}"
"51_8nXsnzLK","[""3_27_15_hs_4---44.png""]",0,"[]","[2,113.836,201.258,29.56,33.333]","{}"
"51_47zqVFp4","[""3_27_15_hs_4---44.png""]",0,"[]","[2,87.421,183.019,28.931,32.075]","{}"
"51_LGeMaKbV","[""3_27_15_hs_4---44.png""]",0,"[]","[2,116.352,134.591,53.459,22.642]","{}"
"51_XGuKNoXX","[""3_27_15_hs_4---44.png""]",0,"[]","[2,176.101,245.283,22.012,39.623]","{}"
"53_Xje6gjBQ","[""3_27_15_hs_4---46.png""]",0,"[]","[2,305.66,92.453,30.818,33.962]","{}"
"63_LXmZetDl","[""3_27_15_hs_5---35.png""]",0,"[]","[2,254.717,386.792,66.038,36.478]","{}"
"63_bVXiM0nU","[""3_27_15_hs_5---35.png""]",0,"[]","[2,367.925,325.786,44.654,58.491]","{}"
"77_4YonBG1o","[""3_27_15_hs_6---33.png""]",0,"[]","[2,434.591,331.447,50.315,46.54]","{}"
"78_M0xUNfTf","[""3_27_15_hs_6---34.png""]",0,"[]","[2,1.258,331.447,40.88,42.767]","{}"
"78_4G4VtWIW","[""3_27_15_hs_6---34.png""]",0,"[]","[2,83.648,284.906,17.61,33.333]","{}"
"78_Rf9Wcezp","[""3_27_15_hs_6---34.png""]",0,"[]","[2,122.013,330.189,67.924,25.157]","{}"
"78_EgsKsVnL","[""3_27_15_hs_6---34.png""]",0,"[]","[2,127.673,297.484,51.572,17.61]","{}"
"78_YjWrkhrx","[""3_27_15_hs_6---34.png""]",0,"[]","[2,115.094,287.421,35.22,15.724]","{}"
"78_gFXmn3vR","[""3_27_15_hs_6---34.png""]",0,"[]","[2,122.642,140.881,57.861,35.849]","{}"
"78_hhb6IRtS","[""3_27_15_hs_6---34.png""]",0,"[]","[2,136.478,184.277,33.962,22.012]","{}"
"78_YMEwuakP","[""3_27_15_hs_6---34.png""]",0,"[]","[2,179.874,191.824,24.529,33.333]","{}"
"78_S8Z1jGRx","[""3_27_15_hs_6---34.png""]",0,"[]","[2,200.629,205.66,25.157,27.673]","{}"
"78_QqJ44Y83","[""3_27_15_hs_6---34.png""]",0,"[]","[2,253.459,245.912,27.673,20.755]","{}"
"78_ZvXu8phZ","[""3_27_15_hs_6---34.png""]",0,"[]","[2,286.164,385.535,8.805,24.528]","{}"
"78_6xgtS0Ms","[""3_27_15_hs_6---34.png""]",0,"[]","[2,296.855,366.038,26.415,20.754]","{}"
"78_PFeGzwYR","[""3_27_15_hs_6---34.png""]",0,"[]","[2,327.673,386.792,27.673,21.384]","{}"
"78_AWCtpXkD","[""3_27_15_hs_6---34.png""]",0,"[]","[2,347.17,406.918,40.88,18.239]","{}"
"78_muvwWaNp","[""3_27_15_hs_6---34.png""]",0,"[]","[2,327.673,450.314,21.384,34.592]","{}"
"78_A0BaKBSa","[""3_27_15_hs_6---34.png""]",0,"[]","[2,354.088,468.553,22.642,27.044]","{}"
"78_TM4C33Tk","[""3_27_15_hs_6---34.png""]",0,"[]","[2,359.748,432.075,33.963,28.931]","{}"
"78_atLPlbcv","[""3_27_15_hs_6---34.png""]",0,"[]","[2,394.34,466.038,38.993,24.528]","{}"
"78_FSduRpac","[""3_27_15_hs_6---34.png""]",0,"[]","[2,255.975,360.377,17.61,35.22]","{}"
"78_UXgdGSDC","[""3_27_15_hs_6---34.png""]",0,"[]","[2,281.132,333.333,20.126,42.139]","{}"
"78_eOf22drg","[""3_27_15_hs_6---34.png""]",0,"[]","[2,253.459,308.176,30.189,15.094]","{}"
"78_HaXpJexH","[""3_27_15_hs_6---34.png""]",0,"[]","[2,239.623,276.101,51.572,31.446]","{}"
"78_qyW6AU7i","[""3_27_15_hs_6---34.png""]",0,"[]","[2,218.239,261.635,26.415,25.786]","{}"
"78_tUXSKcHl","[""3_27_15_hs_6---34.png""]",0,"[]","[2,180.503,245.912,42.767,32.704]","{}"
"78_2187dOVe","[""3_27_15_hs_6---34.png""]",0,"[]","[2,152.201,246.541,33.334,20.126]","{}"
"78_wrzBlDvq","[""3_27_15_hs_6---34.png""]",0,"[]","[2,34.591,243.396,37.107,23.271]","{}"
"83_8CVepSfl","[""3_27_15_hs_6---44.png""]",0,"[]","[2,337.107,160.377,41.509,17.61]","{}"
"83_frZuXePI","[""3_27_15_hs_6---44.png""]",0,"[]","[2,322.642,11.95,23.899,37.107]","{}"
"83_67dQrMsV","[""3_27_15_hs_6---44.png""]",0,"[]","[2,352.83,26.415,25.786,40.881]","{}"
"83_KoQT0YbJ","[""3_27_15_hs_6---44.png""]",0,"[]","[2,395.597,18.868,33.963,29.56]","{}"
"83_dXq5OELo","[""3_27_15_hs_6---44.png""]",0,"[]","[2,383.019,54.717,28.931,20.755]","{}"
"83_AWqX7k0L","[""3_27_15_hs_6---44.png""]",0,"[]","[2,375.472,98.113,22.641,38.994]","{}"
"83_L8H2tX4X","[""3_27_15_hs_6---44.png""]",0,"[]","[2,410.692,101.887,14.465,30.188]","{}"
"83_UrYlGP84","[""3_27_15_hs_6---44.png""]",0,"[]","[2,411.95,79.245,35.22,25.158]","{}"
"83_szIonOSb","[""3_27_15_hs_6---44.png""]",0,"[]","[2,420.755,155.975,28.931,40.251]","{}"
"83_EBLXpf98","[""3_27_15_hs_6---44.png""]",0,"[]","[2,433.333,126.415,32.076,19.497]","{}"
"83_YPFVRsk3","[""3_27_15_hs_6---44.png""]",0,"[]","[2,443.396,185.535,25.786,24.528]","{}"
"83_7v9HDvWX","[""3_27_15_hs_6---44.png""]",0,"[]","[2,474.214,135.22,24.528,42.138]","{}"
"83_7k63mjYI","[""3_27_15_hs_6---44.png""]",0,"[]","[2,427.673,225.157,22.641,28.302]","{}"
"83_ihg0nGnm","[""3_27_15_hs_6---44.png""]",0,"[]","[2,338.994,263.522,45.912,15.723]","{}"
"83_klb6JJBB","[""3_27_15_hs_6---44.png""]",0,"[]","[2,445.283,280.503,40.881,27.673]","{}"
"83_MMQY2TtY","[""3_27_15_hs_6---44.png""]",0,"[]","[2,399.371,272.327,34.591,25.786]","{}"
